year,period_label,period_start,period_end,is_full_year,closed_offers,issuer_cnpjs,registered_volume_brl,mean_registered_ticket_brl,median_registered_ticket_brl,offers_with_registered_quantity,registered_quantity_offer_coverage,registered_quantity_volume_coverage,offers_with_placed_quantity,placed_quantity_offer_coverage,placed_quantity_registered_volume_coverage,placed_volume_proxy_brl,mean_placed_ticket_brl,median_placed_ticket_brl,placed_proxy_share_of_registered_covered,offers_with_investor_count_data,investor_count_offer_coverage,investor_count_registered_volume_coverage,median_investor_accounts,offers_with_up_to_5_investors,up_to_5_investors_offer_share_covered,up_to_5_investors_registered_volume_share_covered,professional_target_registered_volume_brl,professional_target_registered_volume_share,qualified_target_registered_volume_brl,qualified_target_registered_volume_share,general_target_registered_volume_brl,general_target_registered_volume_share,natural_person_accounts,offers_with_natural_person,natural_person_offer_presence_share_covered,natural_person_placed_volume_proxy_brl,natural_person_placed_volume_share,source_dataset,source_url,source_as_of_date,source_archive_sha256,latest_source_closing_date,scope,methodology
2023,2023 FY,2023-01-01,2023-12-31,True,349,253,26176286248.0,75003685.5243553,22000000.0,349,1.0,1.0,325,0.9312320916905444,0.961477499502931,20165125238.207066,62046539.19448328,14954000.0,0.801223662970171,326,0.9340974212034384,0.9615030951887992,2.0,247,0.7576687116564417,0.5989720594072026,25641086248.0,0.9795540133184136,535200000.0,0.020445986681586353,0.0,0.0,378.0,73,0.22392638036809817,869770599.9938588,0.04313241746428114,oferta_resolucao_160.csv,https://dados.cvm.gov.br/dados/OFERTA/DISTRIB/DADOS/oferta_distribuicao.zip,2026-07-20,36eec864e5ade872457c935cf77b1d00e7540015c7f8240f11c9bde11cf15836,2026-07-17,Cotas de FIDC | oferta primária | Oferta Encerrada | volume registrado positivo,"Uma oferta = Numero_Requerimento; coorte por Data_Encerramento; registered_volume_brl = Valor_Total_Registrado; placed_volume_proxy_brl = min(sum(Qtde_VM_*) * Valor_Total_Registrado / Qtde_Total_Registrada, Valor_Total_Registrado)."
2024,2024 FY,2024-01-01,2024-12-31,True,1009,634,95416726133.75,94565635.41501486,29999999.98,1008,0.9990089197224975,0.999975135924317,959,0.9504459861248761,0.9828111081058158,75628804187.1945,78862152.43711628,17183000.0,0.8064782621004551,960,0.9514370664023786,0.9820876751481263,3.0,638,0.6645833333333333,0.5062927567300581,90086253868.85,0.9441348233073096,5325472264.9,0.0558127749786242,5000000.0,5.240171406626623e-05,34129.0,284,0.29583333333333334,3451859092.6035366,0.04564212180400978,oferta_resolucao_160.csv,https://dados.cvm.gov.br/dados/OFERTA/DISTRIB/DADOS/oferta_distribuicao.zip,2026-07-20,36eec864e5ade872457c935cf77b1d00e7540015c7f8240f11c9bde11cf15836,2026-07-17,Cotas de FIDC | oferta primária | Oferta Encerrada | volume registrado positivo,"Uma oferta = Numero_Requerimento; coorte por Data_Encerramento; registered_volume_brl = Valor_Total_Registrado; placed_volume_proxy_brl = min(sum(Qtde_VM_*) * Valor_Total_Registrado / Qtde_Total_Registrada, Valor_Total_Registrado)."
2025,2025 FY,2025-01-01,2025-12-31,True,1470,837,116348319054.77002,79148516.36378913,25000000.0,1470,1.0,1.0,1383,0.9408163265306122,0.9731797185633506,89558863203.7297,64756950.97883565,18551215.887976788,0.7909616181694894,1385,0.9421768707482994,0.9755351052800335,3.0,890,0.6425992779783394,0.4030527739518497,108534132241.0,0.9328379913242102,7814186813.77,0.0671620086757896,0.0,0.0,109696.0,391,0.28231046931407944,5902012493.867484,0.06590093132872295,oferta_resolucao_160.csv,https://dados.cvm.gov.br/dados/OFERTA/DISTRIB/DADOS/oferta_distribuicao.zip,2026-07-20,36eec864e5ade872457c935cf77b1d00e7540015c7f8240f11c9bde11cf15836,2026-07-17,Cotas de FIDC | oferta primária | Oferta Encerrada | volume registrado positivo,"Uma oferta = Numero_Requerimento; coorte por Data_Encerramento; registered_volume_brl = Valor_Total_Registrado; placed_volume_proxy_brl = min(sum(Qtde_VM_*) * Valor_Total_Registrado / Qtde_Total_Registrada, Valor_Total_Registrado)."
2026,2026 YTD,2026-01-01,2026-07-17,False,841,536,69584590831.04001,82740298.25331749,21600000.0,841,1.0,1.0,783,0.9310344827586207,0.9723676437509164,53707729177.448074,68592246.71449307,15000000.0,0.7937673178084439,784,0.9322235434007135,0.9715508394223834,3.0,504,0.6428571428571429,0.29261465057271835,64830462749.55,0.9316784359193314,4420800081.49,0.06353130813435763,333328000.0,0.004790255946310895,21603.0,199,0.2538265306122449,2261833090.0025635,0.04211373529738266,oferta_resolucao_160.csv,https://dados.cvm.gov.br/dados/OFERTA/DISTRIB/DADOS/oferta_distribuicao.zip,2026-07-20,36eec864e5ade872457c935cf77b1d00e7540015c7f8240f11c9bde11cf15836,2026-07-17,Cotas de FIDC | oferta primária | Oferta Encerrada | volume registrado positivo,"Uma oferta = Numero_Requerimento; coorte por Data_Encerramento; registered_volume_brl = Valor_Total_Registrado; placed_volume_proxy_brl = min(sum(Qtde_VM_*) * Valor_Total_Registrado / Qtde_Total_Registrada, Valor_Total_Registrado)."
