cenario,base,periodo_inicio,periodo_fim,meses,fator_anualizacao,cdi_periodo,cdi_aa_equivalente,custo_bruto,custo_bruto_anualizado,custo_cdi_puro,custo_cdi_puro_anualizado,parcela_spread,parcela_spread_anualizada,exposicao_du_ajustada,exposicao_du_ajustada_anualizada,saldo_medio_calendario,spread_implicito_bruto_aa,spread_implicito_liquido_aa,spread_contratual_ponderado_aa,custo_liquido,custo_liquido_anualizado,rendimento_caixa_lft,observacao,pct_cdi_bruto,pct_cdi_liquido,pct_cdi_formula
2025 realizado estimado,jan-dez/25,2025-01-01,2025-12-31,12,1.0,0.1432426465319844,0.1432426465319844,1276854065.61,1276854065.61,1167205462.1124434,1167205462.1124434,109648603.49755643,109648603.49755643,8544863584.105119,8544863584.105119,8624140392.94,0.0127683992231467,-0.0135829437842001,0.0127976525336938,1049138351.88,1049138351.88,227715713.73,Bruto mede preço de funding; líquido abate carry de caixa/LFT e não deve ser lido isoladamente como taxa de emissão.,1.0933861351653285,0.899338046346025,Resolver k em Custo = soma Saldo_i x [(1+CDI_trecho)^k - 1]
2026 run-rate jan-abr,jan-abr/26 anualizado,2026-01-01,2026-04-30,4,3.0,0.0453842605765011,0.1480733716932214,696739696.63,2090219089.89,642650052.2304543,1927950156.6913629,54089644.39954567,162268933.198637,4632967675.167579,13898903025.502735,14382734514.68,0.0116078255310193,-0.0038480841832679,0.0116459031916678,624591425.58,1873774276.74,72148271.05,Bruto mede preço de funding; líquido abate carry de caixa/LFT e não deve ser lido isoladamente como taxa de emissão.,1.0836632813030658,0.9720505020083137,Resolver k em Custo = soma Saldo_i x [(1+CDI_trecho)^k - 1]
