bloco,sub_bloco,tag,tag_path,descricao,05/2025,06/2025,07/2025,08/2025,09/2025,10/2025,11/2025,12/2025,01/2026,02/2026,03/2026
APLIC_ATIVO,CRED_EXISTE,VL_CRED_ORIGEM_EMP_PROC_RECUP,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/CRED_EXISTE/VL_CRED_ORIGEM_EMP_PROC_RECUP,VALOR DOS CRÉDITOS ORIGINADOS DE EMPRESAS EM PROCESSO DE RECUPERAÇÃO JUDICIAL OU EXTRAJUDICIAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLIC_ATIVO,CRED_EXISTE,VL_DECOR_RECEIT_PUBLIC,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/CRED_EXISTE/VL_DECOR_RECEIT_PUBLIC,"VALOR DOS CRÉDITOS DECORRENTES DE RECEITAS PÚBLICAS ORIGINÁRIAS OU DERIVADAS DA UNIÃO, ESTADOS, DISTRITO FEDERAL E MUNICÍPIOS, SUAS AUTARQUIAS E FUNDAÇÕES",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLIC_ATIVO,CRED_EXISTE,VL_CRED_ACAO_JUDIC,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/CRED_EXISTE/VL_CRED_ACAO_JUDIC,"VALOR DOS CRÉDITOS QUE RESULTEM DE AÇÕES JUDICIAIS EM CURSO, CONSTITUAM SEU OBJETO DE LITÍGIO OU TENHAM SIDO JUDICIALMENTE PENHORADOS OU DADOS EM GARANTIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLIC_ATIVO,CRED_EXISTE,VL_CRED_CONST_JUR_FATRISC,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/CRED_EXISTE/VL_CRED_CONST_JUR_FATRISC,VALOR DOS CRÉDITOS CUJA CONSTITUIÇÃO OU VALIDADE JURÍDICA DA CESSÃO PARA O FUNDO SEJA CONSIDERADA UM FATOR PREPONDERANTE DE RISCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLIC_ATIVO,CRED_EXISTE,VL_PROVIS_REDUC_RECUP,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/CRED_EXISTE/VL_PROVIS_REDUC_RECUP,VALOR DA PROVISÃO PARA REDUÇÃO NO VALOR DE RECUPERAÇÃO (VALORES POSITIVOS),1305526037.43,1358781811.47,1205020709.46,1335958560.79,1372429390.92,1157192665.16,1077337386.97,1087728103.18,1085220219.03,1034712829.05,1096520320.63
APLIC_ATIVO,DICRED,VL_DICRED,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/DICRED/VL_DICRED,VALOR DO SOMATÓRIO CONFORME ITEM 3 - SOMATÓRIO DE DIREITOS CREDITÓRIOS SEM AQUISIÇÃO SUBSTANCIAL DOS RISCOS E BENEFÍCIOS DAS OBSERVAÇÕES IMPORTANTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLIC_ATIVO,DICRED,VL_DICRED_CEDENT,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/DICRED/VL_DICRED_CEDENT,VALOR DOS CRÉDITOS EXISTENTES A VENCER E ADIMPLENTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLIC_ATIVO,DICRED,VL_DICRED_EXISTE_VENC_INAD,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/DICRED/VL_DICRED_EXISTE_VENC_INAD,VALOR DOS CRÉDITOS EXISTENTES A VENCER COM PARCELAS INADIMPLENTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLIC_ATIVO,DICRED,VL_DICRED_TOTAL_VENC_INAD,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/DICRED/VL_DICRED_TOTAL_VENC_INAD,VALOR TOTAL DAS PARCELAS INADIMPLENTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLIC_ATIVO,DICRED,VL_DICRED_EXISTE_INAD,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/DICRED/VL_DICRED_EXISTE_INAD,VALOR DOS CRÉDITOS EXISTENTES INADIMPLENTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
