documento_id,competencia_xml,xml_version,bloco,sub_bloco,list_group_path,list_item_path,list_item_tag,list_index,tag,tag_path,field_path,schema_path_match,schema_match_strategy,descricao,valor_raw,valor_num,valor_excel,ordem_xml,competencia,data_entrega,versao_documento,status_documento
925209,05/2025,6.5,OUTRAS_INFORM,DESC_SERIE_CLASSE/DESC_SERIE_CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/DESC_SERIE_CLASSE/DESC_SERIE_CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/DESC_SERIE_CLASSE/DESC_SERIE_CLASSE_SUBORD[2],DESC_SERIE_CLASSE_SUBORD,2,QT_COTAS,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/DESC_SERIE_CLASSE/DESC_SERIE_CLASSE_SUBORD/QT_COTAS,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/DESC_SERIE_CLASSE/DESC_SERIE_CLASSE_SUBORD[2]/QT_COTAS,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/DESC_SERIE_CLASSE/DESC_SERIE_CLASSE_SUBORD/QT_COTAS,exact,QUANTIDADE DE COTAS (Decimal com até 8 casas),1569722.27,1569722.27,1569722.27,326,05/2025,16/06/2025 10:00,2,AC
925209,05/2025,6.5,OUTRAS_INFORM,DESC_SERIE_CLASSE/DESC_SERIE_CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/DESC_SERIE_CLASSE/DESC_SERIE_CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/DESC_SERIE_CLASSE/DESC_SERIE_CLASSE_SUBORD[2],DESC_SERIE_CLASSE_SUBORD,2,VL_COTAS,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/DESC_SERIE_CLASSE/DESC_SERIE_CLASSE_SUBORD/VL_COTAS,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/DESC_SERIE_CLASSE/DESC_SERIE_CLASSE_SUBORD[2]/VL_COTAS,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/DESC_SERIE_CLASSE/DESC_SERIE_CLASSE_SUBORD/VL_COTAS,exact,VALOR DA COTA (R$) (Decimal com até 8 casas),265.90,265.9,265.9,327,05/2025,16/06/2025 10:00,2,AC
925209,05/2025,6.5,OUTRAS_INFORM,RENT_MES/RENT_CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/RENT_MES/RENT_CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/RENT_MES/RENT_CLASSE_SUBORD[1],RENT_CLASSE_SUBORD,1,TIPO,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/RENT_MES/RENT_CLASSE_SUBORD/TIPO,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/RENT_MES/RENT_CLASSE_SUBORD[1]/TIPO,,,,Mezanino 1,,Mezanino 1,330,05/2025,16/06/2025 10:00,2,AC
925209,05/2025,6.5,OUTRAS_INFORM,RENT_MES/RENT_CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/RENT_MES/RENT_CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/RENT_MES/RENT_CLASSE_SUBORD[1],RENT_CLASSE_SUBORD,1,SERIE,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/RENT_MES/RENT_CLASSE_SUBORD/SERIE,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/RENT_MES/RENT_CLASSE_SUBORD[1]/SERIE,,,,Série 1,,Série 1,331,05/2025,16/06/2025 10:00,2,AC
925209,05/2025,6.5,OUTRAS_INFORM,RENT_MES/RENT_CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/RENT_MES/RENT_CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/RENT_MES/RENT_CLASSE_SUBORD[1],RENT_CLASSE_SUBORD,1,PR_APURADA,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/RENT_MES/RENT_CLASSE_SUBORD/PR_APURADA,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/RENT_MES/RENT_CLASSE_SUBORD[1]/PR_APURADA,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/RENT_MES/RENT_CLASSE_SUBORD/PR_APURADA,exact,"VALOR DA TAXA EM PERCENTUAL DA CLASSE SUBORDINADA N (EX. 9,0 E NÃO 0,09)",0.16,0.16,0.16,332,05/2025,16/06/2025 10:00,2,AC
925209,05/2025,6.5,OUTRAS_INFORM,RENT_MES/RENT_CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/RENT_MES/RENT_CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/RENT_MES/RENT_CLASSE_SUBORD[2],RENT_CLASSE_SUBORD,2,TIPO,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/RENT_MES/RENT_CLASSE_SUBORD/TIPO,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/RENT_MES/RENT_CLASSE_SUBORD[2]/TIPO,,,,Subordinada 1,,Subordinada 1,333,05/2025,16/06/2025 10:00,2,AC
925209,05/2025,6.5,OUTRAS_INFORM,RENT_MES/RENT_CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/RENT_MES/RENT_CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/RENT_MES/RENT_CLASSE_SUBORD[2],RENT_CLASSE_SUBORD,2,PR_APURADA,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/RENT_MES/RENT_CLASSE_SUBORD/PR_APURADA,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/RENT_MES/RENT_CLASSE_SUBORD[2]/PR_APURADA,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/RENT_MES/RENT_CLASSE_SUBORD/PR_APURADA,exact,"VALOR DA TAXA EM PERCENTUAL DA CLASSE SUBORDINADA N (EX. 9,0 E NÃO 0,09)",22.96,22.96,22.96,334,05/2025,16/06/2025 10:00,2,AC
925209,05/2025,6.5,OUTRAS_INFORM,CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD[1],CLASSE_SUBORD,1,TIPO,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD/TIPO,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD[1]/TIPO,,,,Mezanino 1,,Mezanino 1,338,05/2025,16/06/2025 10:00,2,AC
925209,05/2025,6.5,OUTRAS_INFORM,CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD[1],CLASSE_SUBORD,1,SERIE,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD/SERIE,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD[1]/SERIE,,,,Série 1,,Série 1,339,05/2025,16/06/2025 10:00,2,AC
925209,05/2025,6.5,OUTRAS_INFORM,CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD[1],CLASSE_SUBORD,1,VL_TOTAL,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD/VL_TOTAL,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD[1]/VL_TOTAL,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/AMORT/CLASSE_SUBORD/VL_TOTAL,suffix_2,VALOR TOTAL DAS AMORTIZAÇÕES (CLASSE SUBORDINADA) (Decimal com 2 casas),0.00,0.0,0.0,340,05/2025,16/06/2025 10:00,2,AC
925209,05/2025,6.5,OUTRAS_INFORM,CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD[1],CLASSE_SUBORD,1,QT_COTAS,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD/QT_COTAS,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD[1]/QT_COTAS,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD/QT_COTAS,exact,QUANTIDADE DE COTAS EMITIDAS (CLASSE SUBORDINADA) (Decimal com até 8 casas),0.00,0.0,0.0,341,05/2025,16/06/2025 10:00,2,AC
925209,05/2025,6.5,OUTRAS_INFORM,CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD[2],CLASSE_SUBORD,2,TIPO,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD/TIPO,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD[2]/TIPO,,,,Subordinada 1,,Subordinada 1,342,05/2025,16/06/2025 10:00,2,AC
925209,05/2025,6.5,OUTRAS_INFORM,CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD[2],CLASSE_SUBORD,2,VL_TOTAL,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD/VL_TOTAL,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD[2]/VL_TOTAL,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/AMORT/CLASSE_SUBORD/VL_TOTAL,suffix_2,VALOR TOTAL DAS AMORTIZAÇÕES (CLASSE SUBORDINADA) (Decimal com 2 casas),0.00,0.0,0.0,343,05/2025,16/06/2025 10:00,2,AC
925209,05/2025,6.5,OUTRAS_INFORM,CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD[2],CLASSE_SUBORD,2,QT_COTAS,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD/QT_COTAS,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD[2]/QT_COTAS,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/CAPT_MES/CLASSE_SUBORD/QT_COTAS,exact,QUANTIDADE DE COTAS EMITIDAS (CLASSE SUBORDINADA) (Decimal com até 8 casas),0.00,0.0,0.0,344,05/2025,16/06/2025 10:00,2,AC
925209,05/2025,6.5,OUTRAS_INFORM,CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD[1],CLASSE_SUBORD,1,TIPO,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD/TIPO,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD[1]/TIPO,,,,Mezanino 1,,Mezanino 1,348,05/2025,16/06/2025 10:00,2,AC
925209,05/2025,6.5,OUTRAS_INFORM,CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD[1],CLASSE_SUBORD,1,SERIE,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD/SERIE,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD[1]/SERIE,,,,Série 1,,Série 1,349,05/2025,16/06/2025 10:00,2,AC
925209,05/2025,6.5,OUTRAS_INFORM,CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD[1],CLASSE_SUBORD,1,VL_TOTAL,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD/VL_TOTAL,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD[1]/VL_TOTAL,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/AMORT/CLASSE_SUBORD/VL_TOTAL,suffix_2,VALOR TOTAL DAS AMORTIZAÇÕES (CLASSE SUBORDINADA) (Decimal com 2 casas),0.00,0.0,0.0,350,05/2025,16/06/2025 10:00,2,AC
925209,05/2025,6.5,OUTRAS_INFORM,CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD[1],CLASSE_SUBORD,1,QT_COTAS,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD/QT_COTAS,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD[1]/QT_COTAS,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD/QT_COTAS,exact,QUANTIDADE DE COTAS RESGATADAS (CLASSE SUBORDINADA) (Decimal com até 8 casas),0.00,0.0,0.0,351,05/2025,16/06/2025 10:00,2,AC
925209,05/2025,6.5,OUTRAS_INFORM,CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD[2],CLASSE_SUBORD,2,TIPO,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD/TIPO,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD[2]/TIPO,,,,Subordinada 1,,Subordinada 1,352,05/2025,16/06/2025 10:00,2,AC
925209,05/2025,6.5,OUTRAS_INFORM,CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD[2],CLASSE_SUBORD,2,VL_TOTAL,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD/VL_TOTAL,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD[2]/VL_TOTAL,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/AMORT/CLASSE_SUBORD/VL_TOTAL,suffix_2,VALOR TOTAL DAS AMORTIZAÇÕES (CLASSE SUBORDINADA) (Decimal com 2 casas),0.00,0.0,0.0,353,05/2025,16/06/2025 10:00,2,AC
925209,05/2025,6.5,OUTRAS_INFORM,CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD[2],CLASSE_SUBORD,2,QT_COTAS,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD/QT_COTAS,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD[2]/QT_COTAS,DOC_ARQ/LISTA_INFORM/OUTRAS_INFORM/CAPTA_RESGA_AMORTI/RESG_MES/CLASSE_SUBORD/QT_COTAS,exact,QUANTIDADE DE COTAS RESGATADAS (CLASSE SUBORDINADA) (Decimal com até 8 casas),0.00,0.0,0.0,354,05/2025,16/06/2025 10:00,2,AC
