mes,fund_name,cnpj,classe,class_macro,saldo_base,dias_corridos,dias_uteis,custo_programado_bruto,spread_cdi_plus_aa,taxa_total_aa
2026-09,CLOUDWALK A.I. FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,57.609.282/0001-46,1ª série mezanino,mezzanino,260000000.0,30,21,3581865.32,0.0385,0.1784364
2026-10,CLOUDWALK A.I. FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,57.609.282/0001-46,1ª série mezanino,mezzanino,260000000.0,31,21,3581865.32,0.0385,0.1784364
2026-11,CLOUDWALK A.I. FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,57.609.282/0001-46,1ª série mezanino,mezzanino,260000000.0,30,19,3238619.92,0.0385,0.1784364
2026-12,CLOUDWALK A.I. FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,57.609.282/0001-46,1ª série mezanino,mezzanino,260000000.0,31,20,3410186.71,0.0385,0.1784364
2026-01,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série sênior,senior,1650000000.0,31,21,19261421.44,0.0095,0.1494364
2026-02,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série sênior,senior,1650000000.0,28,18,16496084.32,0.0095,0.1494364
2026-03,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série sênior,senior,1650000000.0,31,22,20184219.82,0.0095,0.1494364
2026-04,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série sênior,senior,1650000000.0,30,20,18339132.92,0.0095,0.1494364
2026-05,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série sênior,senior,1650000000.0,31,20,18339132.92,0.0095,0.1494364
2026-06,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série sênior,senior,1650000000.0,30,21,19261421.44,0.0095,0.1494364
2026-07,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série sênior,senior,1650000000.0,31,23,21107528.33,0.0095,0.1494364
2026-08,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série sênior,senior,1650000000.0,31,21,19261421.44,0.0095,0.1494364
2026-09,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série sênior,senior,1650000000.0,30,21,19261421.44,0.0095,0.1494364
2026-10,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série sênior,senior,1650000000.0,31,21,19261421.44,0.0095,0.1494364
2026-11,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série sênior,senior,1650000000.0,30,19,17417353.97,0.0095,0.1494364
2026-12,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série sênior,senior,1650000000.0,31,20,18339132.92,0.0095,0.1494364
2026-01,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,2ª série sênior,senior,1070554462.0,31,21,12497212.52,0.0095,0.1494364
2026-02,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,2ª série sênior,senior,1070554462.0,28,18,10703004.05,0.0095,0.1494364
2026-03,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,2ª série sênior,senior,1070554462.0,31,22,13095943.39,0.0095,0.1494364
2026-04,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,2ª série sênior,senior,1070554462.0,30,20,11898812.47,0.0095,0.1494364
2026-05,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,2ª série sênior,senior,1070554462.0,31,20,11898812.47,0.0095,0.1494364
2026-06,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,2ª série sênior,senior,1070554462.0,30,21,12497212.52,0.0095,0.1494364
2026-07,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,2ª série sênior,senior,1070554462.0,31,23,13695005.24,0.0095,0.1494364
2026-08,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,2ª série sênior,senior,1070554462.0,31,21,12497212.52,0.0095,0.1494364
2026-09,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,2ª série sênior,senior,1070554462.0,30,21,12497212.52,0.0095,0.1494364
2026-10,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,2ª série sênior,senior,1070554462.0,31,21,12497212.52,0.0095,0.1494364
2026-11,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,2ª série sênior,senior,1070554462.0,30,19,11300743.04,0.0095,0.1494364
2026-12,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,2ª série sênior,senior,1070554462.0,31,20,11898812.47,0.0095,0.1494364
2026-01,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino A,mezzanino,226712872.0,31,21,2770894.39,0.017,0.1569364
2026-02,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino A,mezzanino,226712872.0,28,18,2372988.5,0.017,0.1569364
2026-03,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino A,mezzanino,226712872.0,31,22,2903683.22,0.017,0.1569364
2026-04,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino A,mezzanino,226712872.0,30,20,2638182.36,0.017,0.1569364
2026-05,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino A,mezzanino,226712872.0,31,20,2638182.36,0.017,0.1569364
2026-06,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino A,mezzanino,226712872.0,30,21,2770894.39,0.017,0.1569364
2026-07,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino A,mezzanino,226712872.0,31,23,3036548.88,0.017,0.1569364
2026-08,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino A,mezzanino,226712872.0,31,21,2770894.39,0.017,0.1569364
2026-09,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino A,mezzanino,226712872.0,30,21,2770894.39,0.017,0.1569364
2026-10,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino A,mezzanino,226712872.0,31,21,2770894.39,0.017,0.1569364
2026-11,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino A,mezzanino,226712872.0,30,19,2505547.08,0.017,0.1569364
2026-12,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino A,mezzanino,226712872.0,31,20,2638182.36,0.017,0.1569364
2026-01,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino B,mezzanino,194325319.59,31,21,2835218.58,0.0499,0.1898364
2026-02,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino B,mezzanino,194325319.59,28,18,2427668.7,0.0499,0.1898364
2026-03,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino B,mezzanino,194325319.59,31,22,2971256.04,0.0499,0.1898364
2026-04,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino B,mezzanino,194325319.59,30,20,2699274.91,0.0499,0.1898364
2026-05,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino B,mezzanino,194325319.59,31,20,2699274.91,0.0499,0.1898364
2026-06,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino B,mezzanino,194325319.59,30,21,2835218.58,0.0499,0.1898364
2026-07,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino B,mezzanino,194325319.59,31,23,3107387.38,0.0499,0.1898364
2026-08,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino B,mezzanino,194325319.59,31,21,2835218.58,0.0499,0.1898364
2026-09,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino B,mezzanino,194325319.59,30,21,2835218.58,0.0499,0.1898364
2026-10,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino B,mezzanino,194325319.59,31,21,2835218.58,0.0499,0.1898364
2026-11,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino B,mezzanino,194325319.59,30,19,2563424.97,0.0499,0.1898364
2026-12,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60.356.171/0001-80,1ª série mezanino B,mezzanino,194325319.59,31,20,2699274.91,0.0499,0.1898364
2026-01,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série sênior,senior,3637113000.0,31,21,41924202.78,0.0075,0.1474364
2026-02,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série sênior,senior,3637113000.0,28,18,35905573.27,0.0075,0.1474364
2026-03,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série sênior,senior,3637113000.0,31,22,43932603.4,0.0075,0.1474364
2026-04,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série sênior,senior,3637113000.0,30,20,39916897.94,0.0075,0.1474364
2026-05,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série sênior,senior,3637113000.0,31,20,39916897.94,0.0075,0.1474364
2026-06,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série sênior,senior,3637113000.0,30,21,41924202.78,0.0075,0.1474364
2026-07,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série sênior,senior,3637113000.0,31,23,45942100.43,0.0075,0.1474364
2026-08,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série sênior,senior,3637113000.0,31,21,41924202.78,0.0075,0.1474364
2026-09,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série sênior,senior,3637113000.0,30,21,41924202.78,0.0075,0.1474364
2026-10,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série sênior,senior,3637113000.0,31,21,41924202.78,0.0075,0.1474364
2026-11,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série sênior,senior,3637113000.0,30,19,37910688.31,0.0075,0.1474364
2026-12,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série sênior,senior,3637113000.0,31,20,39916897.94,0.0075,0.1474364
2026-01,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino A,mezzanino,303093000.0,31,21,3626963.7,0.0135,0.1534364
2026-02,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino A,mezzanino,303093000.0,28,18,3106180.8,0.0135,0.1534364
2026-03,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino A,mezzanino,303093000.0,31,22,3800754.76,0.0135,0.1534364
2026-04,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino A,mezzanino,303093000.0,30,20,3453271.06,0.0135,0.1534364
2026-05,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino A,mezzanino,303093000.0,31,20,3453271.06,0.0135,0.1534364
2026-06,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino A,mezzanino,303093000.0,30,21,3626963.7,0.0135,0.1534364
2026-07,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino A,mezzanino,303093000.0,31,23,3974644.3,0.0135,0.1534364
2026-08,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino A,mezzanino,303093000.0,31,21,3626963.7,0.0135,0.1534364
2026-09,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino A,mezzanino,303093000.0,30,21,3626963.7,0.0135,0.1534364
2026-10,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino A,mezzanino,303093000.0,31,21,3626963.7,0.0135,0.1534364
2026-11,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino A,mezzanino,303093000.0,30,19,3279676.78,0.0135,0.1534364
2026-12,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino A,mezzanino,303093000.0,31,20,3453271.06,0.0135,0.1534364
2026-01,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino B,mezzanino,259794000.0,31,21,3644124.46,0.042,0.1819364
2026-02,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino B,mezzanino,259794000.0,28,18,3120422.29,0.042,0.1819364
2026-03,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino B,mezzanino,259794000.0,31,22,3818923.56,0.042,0.1819364
2026-04,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino B,mezzanino,259794000.0,30,20,3469441.27,0.042,0.1819364
2026-05,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino B,mezzanino,259794000.0,31,20,3469441.27,0.042,0.1819364
2026-06,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino B,mezzanino,259794000.0,30,21,3644124.46,0.042,0.1819364
2026-07,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino B,mezzanino,259794000.0,31,23,3993838.64,0.042,0.1819364
2026-08,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino B,mezzanino,259794000.0,31,21,3644124.46,0.042,0.1819364
2026-09,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino B,mezzanino,259794000.0,30,21,3644124.46,0.042,0.1819364
2026-10,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino B,mezzanino,259794000.0,31,21,3644124.46,0.042,0.1819364
2026-11,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino B,mezzanino,259794000.0,30,19,3294873.9,0.042,0.1819364
2026-12,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,1ª série mezanino B,mezzanino,259794000.0,31,20,3469441.27,0.042,0.1819364
2026-01,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série sênior,senior,0.0,31,21,0.0,0.0075,0.1474364
2026-02,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série sênior,senior,0.0,26,17,0.0,0.0075,0.1474364
2026-02,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série sênior,senior,4762886000.0,2,1,2600077.88,0.0075,0.1474364
2026-03,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série sênior,senior,4762886000.0,31,22,57530789.31,0.0075,0.1474364
2026-04,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série sênior,senior,4762886000.0,30,20,52272127.48,0.0075,0.1474364
2026-05,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série sênior,senior,4762886000.0,31,20,52272127.48,0.0075,0.1474364
2026-06,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série sênior,senior,4762886000.0,30,21,54900740.91,0.0075,0.1474364
2026-07,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série sênior,senior,4762886000.0,31,23,60162273.47,0.0075,0.1474364
2026-08,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série sênior,senior,4762886000.0,31,21,54900740.91,0.0075,0.1474364
2026-09,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série sênior,senior,4762886000.0,30,21,54900740.91,0.0075,0.1474364
2026-10,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série sênior,senior,4762886000.0,31,21,54900740.91,0.0075,0.1474364
2026-11,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série sênior,senior,4762886000.0,30,19,49644948.23,0.0075,0.1474364
2026-12,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série sênior,senior,4762886000.0,31,20,52272127.48,0.0075,0.1474364
2026-01,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino A,mezzanino,0.0,31,21,0.0,0.0135,0.1534364
2026-02,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino A,mezzanino,0.0,26,17,0.0,0.0135,0.1534364
2026-02,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino A,mezzanino,396907000.0,2,1,224892.07,0.0135,0.1534364
2026-03,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino A,mezzanino,396907000.0,31,22,4977172.59,0.0135,0.1534364
2026-04,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino A,mezzanino,396907000.0,30,20,4522134.98,0.0135,0.1534364
2026-05,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino A,mezzanino,396907000.0,31,20,4522134.98,0.0135,0.1534364
2026-06,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino A,mezzanino,396907000.0,30,21,4749589.34,0.0135,0.1534364
2026-07,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino A,mezzanino,396907000.0,31,23,5204884.78,0.0135,0.1534364
2026-08,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino A,mezzanino,396907000.0,31,21,4749589.34,0.0135,0.1534364
2026-09,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino A,mezzanino,396907000.0,30,21,4749589.34,0.0135,0.1534364
