cnpj,document_classification,source_file,file_name,document_date,file_size_bytes
46075403000109,regulamento,data/raw/46075403000109/472241_regulamento_regulamento_472241_2023-05-29_2023-05-29.pdf,472241_regulamento_regulamento_472241_2023-05-29_2023-05-29.pdf,2023-05-29,854445
46075403000109,assembleia,data/raw/46075403000109/610174_assembleia_assembleia_610174_2024-02-26_2024-02-26.pdf,610174_assembleia_assembleia_610174_2024-02-26_2024-02-26.pdf,2024-02-26,406897
46075403000109,regulamento,data/raw/46075403000109/610175_regulamento_regulamento_610175_2024-02-26_2024-02-26.pdf,610175_regulamento_regulamento_610175_2024-02-26_2024-02-26.pdf,2024-02-26,871852
46075403000109,regulamento,data/raw/46075403000109/617350_regulamento_regulamento_617350_2024-03-08_2024-03-08.pdf,617350_regulamento_regulamento_617350_2024-03-08_2024-03-08.pdf,2024-03-08,397220
46075403000109,regulamento,data/raw/46075403000109/617352_regulamento_regulamento_617352_2024-03-08_2024-03-08.pdf,617352_regulamento_regulamento_617352_2024-03-08_2024-03-08.pdf,2024-03-08,874795
46075403000109,emissao,data/raw/46075403000109/765406_emissao_emissao_765406_2024-10-24_2024-10-24.pdf,765406_emissao_emissao_765406_2024-10-24_2024-10-24.pdf,2024-10-24,143035
46075403000109,assembleia,data/raw/46075403000109/843397_assembleia_assembleia_843397_2025-01-31_2025-01-31.pdf,843397_assembleia_assembleia_843397_2025-01-31_2025-01-31.pdf,2025-01-31,332040
46075403000109,regulamento,data/raw/46075403000109/843400_regulamento_regulamento_843400_2025-01-31_2025-01-31.pdf,843400_regulamento_regulamento_843400_2025-01-31_2025-01-31.pdf,2025-01-31,659359
46075403000109,assembleia,data/raw/46075403000109/876569_assembleia_assembleia_876569_2025-04-08_2025-04-08.pdf,876569_assembleia_assembleia_876569_2025-04-08_2025-04-08.pdf,2025-04-08,331782
46075403000109,emissao,data/raw/46075403000109/883397_emissao_emissao_883397_2025-04-22_2025-04-22.pdf,883397_emissao_emissao_883397_2025-04-22_2025-04-22.pdf,2025-04-22,177065
46075403000109,emissao,data/raw/46075403000109/897717_emissao_emissao_897717_2025-05-09_2025-05-09.pdf,897717_emissao_emissao_897717_2025-05-09_2025-05-09.pdf,2025-05-09,142740
46075403000109,assembleia,data/raw/46075403000109/899296_assembleia_assembleia_899296_2025-05-08_2025-05-08.pdf,899296_assembleia_assembleia_899296_2025-05-08_2025-05-08.pdf,2025-05-08,419089
46082838000172,evento,data/raw/46082838000172/1047243_evento_evento_1047243_2025-11-26_2025-11-26.pdf,1047243_evento_evento_1047243_2025-11-26_2025-11-26.pdf,2025-11-26,700777
46082838000172,evento,data/raw/46082838000172/1075935_evento_evento_1075935_2026-01-05_2026-01-05.pdf,1075935_evento_evento_1075935_2026-01-05_2026-01-05.pdf,2026-01-05,696776
46082838000172,assembleia,data/raw/46082838000172/1089709_assembleia_assembleia_1089709_2026-01-20_2026-01-20.pdf,1089709_assembleia_assembleia_1089709_2026-01-20_2026-01-20.pdf,2026-01-20,233954
46082838000172,regulamento,data/raw/46082838000172/392109_regulamento_regulamento_392109_2022-03-30_2022-03-30.pdf,392109_regulamento_regulamento_392109_2022-03-30_2022-03-30.pdf,2022-03-30,654816
46082838000172,regulamento,data/raw/46082838000172/573203_regulamento_regulamento_573203_2023-12-19_2023-12-19.pdf,573203_regulamento_regulamento_573203_2023-12-19_2023-12-19.pdf,2023-12-19,180190
46082838000172,regulamento,data/raw/46082838000172/573204_regulamento_regulamento_573204_2023-12-19_2023-12-19.pdf,573204_regulamento_regulamento_573204_2023-12-19_2023-12-19.pdf,2023-12-19,740747
46082838000172,emissao,data/raw/46082838000172/611170_emissao_emissao_611170_2024-02-29_2024-02-29.pdf,611170_emissao_emissao_611170_2024-02-29_2024-02-29.pdf,2024-02-29,134927
46082838000172,assembleia,data/raw/46082838000172/618262_assembleia_assembleia_618262_2024-03-11_2024-03-11.pdf,618262_assembleia_assembleia_618262_2024-03-11_2024-03-11.pdf,2024-03-11,164273
46082838000172,regulamento,data/raw/46082838000172/618263_regulamento_regulamento_618263_2024-03-11_2024-03-11.pdf,618263_regulamento_regulamento_618263_2024-03-11_2024-03-11.pdf,2024-03-11,751654
46082838000172,emissao,data/raw/46082838000172/727050_emissao_emissao_727050_2024-08-27_2024-08-27.pdf,727050_emissao_emissao_727050_2024-08-27_2024-08-27.pdf,2024-08-27,143794
46082838000172,assembleia,data/raw/46082838000172/824471_assembleia_assembleia_824471_2025-01-22_2025-01-22.pdf,824471_assembleia_assembleia_824471_2025-01-22_2025-01-22.pdf,2025-01-22,170851
46082857000107,regulamento,data/raw/46082857000107/392126_regulamento_regulamento_392126_2022-03-30_2022-03-30.pdf,392126_regulamento_regulamento_392126_2022-03-30_2022-03-30.pdf,2022-03-30,652617
46082857000107,regulamento,data/raw/46082857000107/588305_regulamento_regulamento_588305_2024-01-22_2024-01-22.pdf,588305_regulamento_regulamento_588305_2024-01-22_2024-01-22.pdf,2024-01-22,185195
46082857000107,regulamento,data/raw/46082857000107/588307_regulamento_regulamento_588307_2024-01-22_2024-01-22.pdf,588307_regulamento_regulamento_588307_2024-01-22_2024-01-22.pdf,2024-01-22,631394
46082857000107,regulamento,data/raw/46082857000107/594024_regulamento_regulamento_594024_2024-01-31_2024-01-31.pdf,594024_regulamento_regulamento_594024_2024-01-31_2024-01-31.pdf,2024-01-31,329602
46082857000107,regulamento,data/raw/46082857000107/594025_regulamento_regulamento_594025_2024-01-31_2024-01-31.pdf,594025_regulamento_regulamento_594025_2024-01-31_2024-01-31.pdf,2024-01-31,644354
46082857000107,emissao,data/raw/46082857000107/595027_emissao_emissao_595027_2024-02-02_2024-02-02.pdf,595027_emissao_emissao_595027_2024-02-02_2024-02-02.pdf,2024-02-02,133707
46082857000107,emissao,data/raw/46082857000107/595376_emissao_emissao_595376_2024-02-05_2024-02-05.pdf,595376_emissao_emissao_595376_2024-02-05_2024-02-05.pdf,2024-02-05,151781
46082857000107,assembleia,data/raw/46082857000107/672794_assembleia_assembleia_672794_2024-05-29_2024-05-29.pdf,672794_assembleia_assembleia_672794_2024-05-29_2024-05-29.pdf,2024-05-29,172589
46082857000107,emissao,data/raw/46082857000107/788998_emissao_emissao_788998_2024-06-03_2024-06-03.pdf,788998_emissao_emissao_788998_2024-06-03_2024-06-03.pdf,2024-06-03,332420
46285106000180,regulamento,data/raw/46285106000180/1021387_regulamento_regulamento_1021387_2025-10-01_2025-10-01.pdf,1021387_regulamento_regulamento_1021387_2025-10-01_2025-10-01.pdf,2025-10-01,748266
46285106000180,regulamento,data/raw/46285106000180/1165446_regulamento_regulamento_1165446_2026-04-16_2026-04-16.pdf,1165446_regulamento_regulamento_1165446_2026-04-16_2026-04-16.pdf,2026-04-16,787480
46285106000180,regulamento,data/raw/46285106000180/325802_regulamento_regulamento_325802_2022-07-06_2022-07-06.pdf,325802_regulamento_regulamento_325802_2022-07-06_2022-07-06.pdf,2022-07-06,105587
46285106000180,regulamento,data/raw/46285106000180/325803_regulamento_regulamento_325803_2022-07-06_2022-07-06.pdf,325803_regulamento_regulamento_325803_2022-07-06_2022-07-06.pdf,2022-07-06,549206
46285106000180,regulamento,data/raw/46285106000180/473712_regulamento_regulamento_473712_2023-06-01_2023-06-01.pdf,473712_regulamento_regulamento_473712_2023-06-01_2023-06-01.pdf,2023-06-01,1111927
46285106000180,regulamento,data/raw/46285106000180/497089_regulamento_regulamento_497089_2023-07-18_2023-07-18.pdf,497089_regulamento_regulamento_497089_2023-07-18_2023-07-18.pdf,2023-07-18,1064560
46285106000180,regulamento,data/raw/46285106000180/617102_regulamento_regulamento_617102_2024-03-08_2024-03-08.pdf,617102_regulamento_regulamento_617102_2024-03-08_2024-03-08.pdf,2024-03-08,316723
46285106000180,regulamento,data/raw/46285106000180/617104_regulamento_regulamento_617104_2024-03-08_2024-03-08.pdf,617104_regulamento_regulamento_617104_2024-03-08_2024-03-08.pdf,2024-03-08,1485369
46285106000180,regulamento,data/raw/46285106000180/712412_regulamento_regulamento_712412_2024-07-29_2024-07-29.pdf,712412_regulamento_regulamento_712412_2024-07-29_2024-07-29.pdf,2024-07-29,144454
46285106000180,regulamento,data/raw/46285106000180/712415_regulamento_regulamento_712415_2024-07-29_2024-07-29.pdf,712415_regulamento_regulamento_712415_2024-07-29_2024-07-29.pdf,2024-07-29,777392
46285106000180,regulamento,data/raw/46285106000180/735791_regulamento_regulamento_735791_2024-09-05_2024-09-05.pdf,735791_regulamento_regulamento_735791_2024-09-05_2024-09-05.pdf,2024-09-05,755980
46285106000180,regulamento,data/raw/46285106000180/736032_regulamento_regulamento_736032_2024-09-05_2024-09-05.pdf,736032_regulamento_regulamento_736032_2024-09-05_2024-09-05.pdf,2024-09-05,168672
46285106000180,regulamento,data/raw/46285106000180/760616_regulamento_regulamento_760616_2024-10-11_2024-10-11.pdf,760616_regulamento_regulamento_760616_2024-10-11_2024-10-11.pdf,2024-10-11,130155
46285106000180,regulamento,data/raw/46285106000180/760618_regulamento_regulamento_760618_2024-10-17_2024-10-17.pdf,760618_regulamento_regulamento_760618_2024-10-17_2024-10-17.pdf,2024-10-17,689478
46285106000180,regulamento,data/raw/46285106000180/847734_regulamento_regulamento_847734_2025-02-17_2025-02-17.pdf,847734_regulamento_regulamento_847734_2025-02-17_2025-02-17.pdf,2025-02-17,95212
46285106000180,regulamento,data/raw/46285106000180/847735_regulamento_regulamento_847735_2025-02-19_2025-02-19.pdf,847735_regulamento_regulamento_847735_2025-02-19_2025-02-19.pdf,2025-02-19,574260
46285106000180,regulamento,data/raw/46285106000180/911539_regulamento_regulamento_911539_2025-05-23_2025-05-23.pdf,911539_regulamento_regulamento_911539_2025-05-23_2025-05-23.pdf,2025-05-23,586762
46285106000180,regulamento,data/raw/46285106000180/994168_regulamento_regulamento_994168_2025-09-18_2025-09-18.pdf,994168_regulamento_regulamento_994168_2025-09-18_2025-09-18.pdf,2025-09-18,630118
46285178000127,assembleia,data/raw/46285178000127/1159193_assembleia_assembleia_1159193_2026-03-31_2026-03-31.pdf,1159193_assembleia_assembleia_1159193_2026-03-31_2026-03-31.pdf,2026-03-31,182903
46285178000127,emissao,data/raw/46285178000127/609166_emissao_emissao_609166_2024-02-22_2024-02-22.pdf,609166_emissao_emissao_609166_2024-02-22_2024-02-22.pdf,2024-02-22,203785
46285178000127,regulamento,data/raw/46285178000127/609634_regulamento_regulamento_609634_2024-02-26_2024-02-26.pdf,609634_regulamento_regulamento_609634_2024-02-26_2024-02-26.pdf,2024-02-26,93628
46285178000127,regulamento,data/raw/46285178000127/609635_regulamento_regulamento_609635_2024-02-26_2024-02-26.pdf,609635_regulamento_regulamento_609635_2024-02-26_2024-02-26.pdf,2024-02-26,733627
46285178000127,assembleia,data/raw/46285178000127/637340_assembleia_assembleia_637340_2024-04-10_2024-04-10.pdf,637340_assembleia_assembleia_637340_2024-04-10_2024-04-10.pdf,2024-04-10,176630
46285178000127,assembleia,data/raw/46285178000127/688212_assembleia_assembleia_688212_2024-06-26_2024-06-26.pdf,688212_assembleia_assembleia_688212_2024-06-26_2024-06-26.pdf,2024-06-26,221762
46285178000127,assembleia,data/raw/46285178000127/689686_assembleia_assembleia_689686_2024-06-21_2024-06-21.pdf,689686_assembleia_assembleia_689686_2024-06-21_2024-06-21.pdf,2024-06-21,303162
46285178000127,regulamento,data/raw/46285178000127/689690_regulamento_regulamento_689690_2024-06-21_2024-06-21.pdf,689690_regulamento_regulamento_689690_2024-06-21_2024-06-21.pdf,2024-06-21,906798
46285178000127,assembleia,data/raw/46285178000127/718604_assembleia_assembleia_718604_2024-08-13_2024-08-13.pdf,718604_assembleia_assembleia_718604_2024-08-13_2024-08-13.pdf,2024-08-13,308379
46285232000134,emissao,data/raw/46285232000134/1079608_emissao_emissao_1079608_2026-01-12_2026-01-12.pdf,1079608_emissao_emissao_1079608_2026-01-12_2026-01-12.pdf,2026-01-12,449690
46285232000134,emissao,data/raw/46285232000134/1087377_emissao_emissao_1087377_2025-10-15_2025-10-15.pdf,1087377_emissao_emissao_1087377_2025-10-15_2025-10-15.pdf,2025-10-15,165757
46285232000134,regulamento,data/raw/46285232000134/1168460_regulamento_regulamento_1168460_2026-04-23_2026-04-23.pdf,1168460_regulamento_regulamento_1168460_2026-04-23_2026-04-23.pdf,2026-04-23,599246
46285232000134,assembleia,data/raw/46285232000134/1204282_assembleia_assembleia_1204282_2026-05-15_2026-05-15.pdf,1204282_assembleia_assembleia_1204282_2026-05-15_2026-05-15.pdf,2026-05-15,178053
46285232000134,regulamento,data/raw/46285232000134/1204283_regulamento_regulamento_1204283_2026-05-25_2026-05-25.pdf,1204283_regulamento_regulamento_1204283_2026-05-25_2026-05-25.pdf,2026-05-25,612716
46285232000134,regulamento,data/raw/46285232000134/318492_regulamento_regulamento_318492_2021-12-03_2021-12-03.pdf,318492_regulamento_regulamento_318492_2021-12-03_2021-12-03.pdf,2021-12-03,129158
46285232000134,regulamento,data/raw/46285232000134/318493_regulamento_regulamento_318493_2022-06-07_2022-06-07.pdf,318493_regulamento_regulamento_318493_2022-06-07_2022-06-07.pdf,2022-06-07,129497
46285232000134,regulamento,data/raw/46285232000134/318494_regulamento_regulamento_318494_2022-06-07_2022-06-07.pdf,318494_regulamento_regulamento_318494_2022-06-07_2022-06-07.pdf,2022-06-07,680735
46285232000134,regulamento,data/raw/46285232000134/407167_regulamento_regulamento_407167_2023-01-20_2023-01-20.pdf,407167_regulamento_regulamento_407167_2023-01-20_2023-01-20.pdf,2023-01-20,854360
46285232000134,regulamento,data/raw/46285232000134/448604_regulamento_regulamento_448604_2023-04-17_2023-04-17.pdf,448604_regulamento_regulamento_448604_2023-04-17_2023-04-17.pdf,2023-04-17,857929
46285232000134,regulamento,data/raw/46285232000134/490987_regulamento_regulamento_490987_2023-07-03_2023-07-03.pdf,490987_regulamento_regulamento_490987_2023-07-03_2023-07-03.pdf,2023-07-03,835511
46285232000134,regulamento,data/raw/46285232000134/614971_regulamento_regulamento_614971_2024-03-06_2024-03-06.pdf,614971_regulamento_regulamento_614971_2024-03-06_2024-03-06.pdf,2024-03-06,264636
46285232000134,regulamento,data/raw/46285232000134/614973_regulamento_regulamento_614973_2024-03-06_2024-03-06.pdf,614973_regulamento_regulamento_614973_2024-03-06_2024-03-06.pdf,2024-03-06,1174942
46285232000134,regulamento,data/raw/46285232000134/713388_regulamento_regulamento_713388_2024-07-29_2024-07-29.pdf,713388_regulamento_regulamento_713388_2024-07-29_2024-07-29.pdf,2024-07-29,90680
46285232000134,regulamento,data/raw/46285232000134/713389_regulamento_regulamento_713389_2024-07-29_2024-07-29.pdf,713389_regulamento_regulamento_713389_2024-07-29_2024-07-29.pdf,2024-07-29,753565
46285232000134,regulamento,data/raw/46285232000134/861493_regulamento_regulamento_861493_2025-03-11_2025-03-11.pdf,861493_regulamento_regulamento_861493_2025-03-11_2025-03-11.pdf,2025-03-11,163740
46285232000134,regulamento,data/raw/46285232000134/861496_regulamento_regulamento_861496_2025-03-18_2025-03-18.pdf,861496_regulamento_regulamento_861496_2025-03-18_2025-03-18.pdf,2025-03-18,612112
46285232000134,regulamento,data/raw/46285232000134/985061_regulamento_regulamento_985061_2025-09-05_2025-09-05.pdf,985061_regulamento_regulamento_985061_2025-09-05_2025-09-05.pdf,2025-09-05,553031
46390255000109,regulamento,data/raw/46390255000109/318498_regulamento_regulamento_318498_2021-12-03_2021-12-03.pdf,318498_regulamento_regulamento_318498_2021-12-03_2021-12-03.pdf,2021-12-03,128701
46390255000109,regulamento,data/raw/46390255000109/318499_regulamento_regulamento_318499_2022-06-15_2022-06-15.pdf,318499_regulamento_regulamento_318499_2022-06-15_2022-06-15.pdf,2022-06-15,146768
46390255000109,regulamento,data/raw/46390255000109/318500_regulamento_regulamento_318500_2022-06-15_2022-06-15.pdf,318500_regulamento_regulamento_318500_2022-06-15_2022-06-15.pdf,2022-06-15,551420
46390255000109,regulamento,data/raw/46390255000109/334541_regulamento_regulamento_334541_2022-07-29_2022-07-29.pdf,334541_regulamento_regulamento_334541_2022-07-29_2022-07-29.pdf,2022-07-29,276616
46390255000109,regulamento,data/raw/46390255000109/334543_regulamento_regulamento_334543_2022-07-29_2022-07-29.pdf,334543_regulamento_regulamento_334543_2022-07-29_2022-07-29.pdf,2022-07-29,768192
46390255000109,regulamento,data/raw/46390255000109/354078_regulamento_regulamento_354078_2022-09-06_2022-09-06.pdf,354078_regulamento_regulamento_354078_2022-09-06_2022-09-06.pdf,2022-09-06,276948
46390255000109,regulamento,data/raw/46390255000109/354079_regulamento_regulamento_354079_2022-09-06_2022-09-06.pdf,354079_regulamento_regulamento_354079_2022-09-06_2022-09-06.pdf,2022-09-06,771382
46390255000109,regulamento,data/raw/46390255000109/492479_regulamento_regulamento_492479_2023-07-10_2023-07-10.pdf,492479_regulamento_regulamento_492479_2023-07-10_2023-07-10.pdf,2023-07-10,769786
46390255000109,regulamento,data/raw/46390255000109/589025_regulamento_regulamento_589025_2024-01-22_2024-01-22.pdf,589025_regulamento_regulamento_589025_2024-01-22_2024-01-22.pdf,2024-01-22,262024
46390255000109,regulamento,data/raw/46390255000109/589027_regulamento_regulamento_589027_2024-01-22_2024-01-22.pdf,589027_regulamento_regulamento_589027_2024-01-22_2024-01-22.pdf,2024-01-22,718577
46390255000109,regulamento,data/raw/46390255000109/653619_regulamento_regulamento_653619_2024-05-03_2024-05-03.pdf,653619_regulamento_regulamento_653619_2024-05-03_2024-05-03.pdf,2024-05-03,517640
46390255000109,regulamento,data/raw/46390255000109/701806_regulamento_regulamento_701806_2024-07-12_2024-07-12.pdf,701806_regulamento_regulamento_701806_2024-07-12_2024-07-12.pdf,2024-07-12,927183
46390255000109,regulamento,data/raw/46390255000109/710650_regulamento_regulamento_710650_2024-07-30_2024-07-30.pdf,710650_regulamento_regulamento_710650_2024-07-30_2024-07-30.pdf,2024-07-30,127250
46390255000109,regulamento,data/raw/46390255000109/750899_regulamento_regulamento_750899_2024-09-25_2024-09-25.pdf,750899_regulamento_regulamento_750899_2024-09-25_2024-09-25.pdf,2024-09-25,716041
46390255000109,regulamento,data/raw/46390255000109/834987_regulamento_regulamento_834987_2025-02-10_2025-02-10.pdf,834987_regulamento_regulamento_834987_2025-02-10_2025-02-10.pdf,2025-02-10,555729
46390255000109,regulamento,data/raw/46390255000109/845011_regulamento_regulamento_845011_2025-02-17_2025-02-17.pdf,845011_regulamento_regulamento_845011_2025-02-17_2025-02-17.pdf,2025-02-17,98347
46390255000109,regulamento,data/raw/46390255000109/845012_regulamento_regulamento_845012_2025-02-17_2025-02-17.pdf,845012_regulamento_regulamento_845012_2025-02-17_2025-02-17.pdf,2025-02-17,608878
46390255000109,emissao,data/raw/46390255000109/904610_emissao_emissao_904610_2025-05-15_2025-05-15.pdf,904610_emissao_emissao_904610_2025-05-15_2025-05-15.pdf,2025-05-15,449378
46799259000145,regulamento,data/raw/46799259000145/472677_regulamento_regulamento_472677_2022-09-30_2022-09-30.pdf,472677_regulamento_regulamento_472677_2022-09-30_2022-09-30.pdf,2022-09-30,552206
46799259000145,regulamento,data/raw/46799259000145/530158_regulamento_regulamento_530158_2023-09-29_2023-09-29.pdf,530158_regulamento_regulamento_530158_2023-09-29_2023-09-29.pdf,2023-09-29,158055
46799259000145,regulamento,data/raw/46799259000145/530160_regulamento_regulamento_530160_2023-09-29_2023-09-29.pdf,530160_regulamento_regulamento_530160_2023-09-29_2023-09-29.pdf,2023-09-29,655792
46799259000145,assembleia,data/raw/46799259000145/580765_assembleia_assembleia_580765_2024-01-04_2024-01-04.pdf,580765_assembleia_assembleia_580765_2024-01-04_2024-01-04.pdf,2024-01-04,235218
46799259000145,regulamento,data/raw/46799259000145/584671_regulamento_regulamento_584671_2024-01-10_2024-01-10.pdf,584671_regulamento_regulamento_584671_2024-01-10_2024-01-10.pdf,2024-01-10,242088
46799259000145,assembleia,data/raw/46799259000145/586413_assembleia_assembleia_586413_2024-01-11_2024-01-11.pdf,586413_assembleia_assembleia_586413_2024-01-11_2024-01-11.pdf,2024-01-11,364484
46799259000145,regulamento,data/raw/46799259000145/586415_regulamento_regulamento_586415_2024-01-11_2024-01-11.pdf,586415_regulamento_regulamento_586415_2024-01-11_2024-01-11.pdf,2024-01-11,854943
46799259000145,assembleia,data/raw/46799259000145/597875_assembleia_assembleia_597875_2024-01-29_2024-01-29.pdf,597875_assembleia_assembleia_597875_2024-01-29_2024-01-29.pdf,2024-01-29,83455
46799259000145,assembleia,data/raw/46799259000145/704458_assembleia_assembleia_704458_2024-07-25_2024-07-25.pdf,704458_assembleia_assembleia_704458_2024-07-25_2024-07-25.pdf,2024-07-25,142772
46799259000145,evento,data/raw/46799259000145/704459_evento_evento_704459_2024-07-25_2024-07-25.pdf,704459_evento_evento_704459_2024-07-25_2024-07-25.pdf,2024-07-25,124318
46799259000145,evento,data/raw/46799259000145/787034_evento_evento_787034_2024-11-25_2024-11-25.pdf,787034_evento_evento_787034_2024-11-25_2024-11-25.pdf,2024-11-25,94176
46799259000145,assembleia,data/raw/46799259000145/804773_assembleia_assembleia_804773_2024-11-28_2024-11-28.pdf,804773_assembleia_assembleia_804773_2024-11-28_2024-11-28.pdf,2024-11-28,228943
46799259000145,emissao,data/raw/46799259000145/820256_emissao_emissao_820256_2024-12-31_2024-12-31.pdf,820256_emissao_emissao_820256_2024-12-31_2024-12-31.pdf,2024-12-31,169721
46799259000145,assembleia,data/raw/46799259000145/821948_assembleia_assembleia_821948_2025-01-10_2025-01-10.pdf,821948_assembleia_assembleia_821948_2025-01-10_2025-01-10.pdf,2025-01-10,54959
46799259000145,emissao,data/raw/46799259000145/970884_emissao_emissao_970884_2024-12-05_2024-12-05.pdf,970884_emissao_emissao_970884_2024-12-05_2024-12-05.pdf,2024-12-05,665464
47085610000107,emissao,data/raw/47085610000107/1017531_emissao_emissao_1017531_2025-10-20_2025-10-20.pdf,1017531_emissao_emissao_1017531_2025-10-20_2025-10-20.pdf,2025-10-20,169700
47085610000107,assembleia,data/raw/47085610000107/1017546_assembleia_assembleia_1017546_2025-10-20_2025-10-20.pdf,1017546_assembleia_assembleia_1017546_2025-10-20_2025-10-20.pdf,2025-10-20,468836
47085610000107,emissao,data/raw/47085610000107/1018091_emissao_emissao_1018091_2025-10-21_2025-10-21.pdf,1018091_emissao_emissao_1018091_2025-10-21_2025-10-21.pdf,2025-10-21,184003
47085610000107,emissao,data/raw/47085610000107/1027802_emissao_emissao_1027802_2025-11-04_2025-11-04.pdf,1027802_emissao_emissao_1027802_2025-11-04_2025-11-04.pdf,2025-11-04,168179
47085610000107,assembleia,data/raw/47085610000107/1033032_assembleia_assembleia_1033032_2025-11-07_2025-11-07.pdf,1033032_assembleia_assembleia_1033032_2025-11-07_2025-11-07.pdf,2025-11-07,464180
47085610000107,emissao,data/raw/47085610000107/1033956_emissao_emissao_1033956_2025-11-11_2025-11-11.pdf,1033956_emissao_emissao_1033956_2025-11-11_2025-11-11.pdf,2025-11-11,260055
47085610000107,emissao,data/raw/47085610000107/1184173_emissao_emissao_1184173_2026-05-08_2026-05-08.pdf,1184173_emissao_emissao_1184173_2026-05-08_2026-05-08.pdf,2026-05-08,310215
47085610000107,regulamento,data/raw/47085610000107/392029_regulamento_regulamento_392029_2022-12-11_2022-12-11.pdf,392029_regulamento_regulamento_392029_2022-12-11_2022-12-11.pdf,2022-12-11,625233
47085610000107,regulamento,data/raw/47085610000107/540607_regulamento_regulamento_540607_2023-10-24_2023-10-24.pdf,540607_regulamento_regulamento_540607_2023-10-24_2023-10-24.pdf,2023-10-24,499064
47085610000107,regulamento,data/raw/47085610000107/540608_regulamento_regulamento_540608_2023-10-24_2023-10-24.pdf,540608_regulamento_regulamento_540608_2023-10-24_2023-10-24.pdf,2023-10-24,776958
47085610000107,regulamento,data/raw/47085610000107/664161_regulamento_regulamento_664161_2024-05-06_2024-05-06.pdf,664161_regulamento_regulamento_664161_2024-05-06_2024-05-06.pdf,2024-05-06,912206
47085610000107,regulamento,data/raw/47085610000107/705717_regulamento_regulamento_705717_2024-07-19_2024-07-19.pdf,705717_regulamento_regulamento_705717_2024-07-19_2024-07-19.pdf,2024-07-19,1019741
47085610000107,regulamento,data/raw/47085610000107/714375_regulamento_regulamento_714375_2024-08-05_2024-08-05.pdf,714375_regulamento_regulamento_714375_2024-08-05_2024-08-05.pdf,2024-08-05,1054368
47085610000107,emissao,data/raw/47085610000107/871038_emissao_emissao_871038_2025-03-07_2025-03-07.pdf,871038_emissao_emissao_871038_2025-03-07_2025-03-07.pdf,2025-03-07,175190
47085610000107,assembleia,data/raw/47085610000107/918780_assembleia_assembleia_918780_2025-05-23_2025-05-23.pdf,918780_assembleia_assembleia_918780_2025-05-23_2025-05-23.pdf,2025-05-23,472197
47085610000107,emissao,data/raw/47085610000107/919198_emissao_emissao_919198_2025-06-03_2025-06-03.pdf,919198_emissao_emissao_919198_2025-06-03_2025-06-03.pdf,2025-06-03,176857
47085610000107,assembleia,data/raw/47085610000107/978319_assembleia_assembleia_978319_2025-08-26_2025-08-26.pdf,978319_assembleia_assembleia_978319_2025-08-26_2025-08-26.pdf,2025-08-26,458271
47085610000107,emissao,data/raw/47085610000107/978322_emissao_emissao_978322_2025-08-26_2025-08-26.pdf,978322_emissao_emissao_978322_2025-08-26_2025-08-26.pdf,2025-08-26,187799
47117622000168,emissao,data/raw/47117622000168/1052407_emissao_emissao_1052407_2025-12-02_2025-12-02.pdf,1052407_emissao_emissao_1052407_2025-12-02_2025-12-02.pdf,2025-12-02,177190
47117622000168,emissao,data/raw/47117622000168/1060771_emissao_emissao_1060771_2025-12-11_2025-12-11.pdf,1060771_emissao_emissao_1060771_2025-12-11_2025-12-11.pdf,2025-12-11,491060
47117622000168,emissao,data/raw/47117622000168/1066923_emissao_emissao_1066923_2025-12-15_2025-12-15.pdf,1066923_emissao_emissao_1066923_2025-12-15_2025-12-15.pdf,2025-12-15,194044
47117622000168,emissao,data/raw/47117622000168/1133853_emissao_emissao_1133853_2026-03-11_2026-03-11.pdf,1133853_emissao_emissao_1133853_2026-03-11_2026-03-11.pdf,2026-03-11,226264
47117622000168,regulamento,data/raw/47117622000168/355310_regulamento_regulamento_355310_2022-07-01_2022-07-01.pdf,355310_regulamento_regulamento_355310_2022-07-01_2022-07-01.pdf,2022-07-01,427938
47117622000168,regulamento,data/raw/47117622000168/355311_regulamento_regulamento_355311_2022-09-16_2022-09-16.pdf,355311_regulamento_regulamento_355311_2022-09-16_2022-09-16.pdf,2022-09-16,102543
47117622000168,regulamento,data/raw/47117622000168/360006_regulamento_regulamento_360006_2022-09-16_2022-09-16.pdf,360006_regulamento_regulamento_360006_2022-09-16_2022-09-16.pdf,2022-09-16,358879
47117622000168,regulamento,data/raw/47117622000168/369345_regulamento_regulamento_369345_2022-10-27_2022-10-27.pdf,369345_regulamento_regulamento_369345_2022-10-27_2022-10-27.pdf,2022-10-27,525043
47117622000168,regulamento,data/raw/47117622000168/369365_regulamento_regulamento_369365_2022-10-27_2022-10-27.pdf,369365_regulamento_regulamento_369365_2022-10-27_2022-10-27.pdf,2022-10-27,166566
47117622000168,regulamento,data/raw/47117622000168/381761_regulamento_regulamento_381761_2022-11-22_2022-11-22.pdf,381761_regulamento_regulamento_381761_2022-11-22_2022-11-22.pdf,2022-11-22,156528
47117622000168,regulamento,data/raw/47117622000168/381762_regulamento_regulamento_381762_2022-11-22_2022-11-22.pdf,381762_regulamento_regulamento_381762_2022-11-22_2022-11-22.pdf,2022-11-22,527475
47117622000168,regulamento,data/raw/47117622000168/477084_regulamento_regulamento_477084_2023-06-12_2023-06-12.pdf,477084_regulamento_regulamento_477084_2023-06-12_2023-06-12.pdf,2023-06-12,537035
