grupo,cnpj,fundo,documentos_inventariados,pdfs_locais_analisaveis,documentos_sem_pdf_local,paginas_pdf_locais,quebra_por_categoria
Valorem FIDC,17.468.142/0001-80,VALOREM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL RESPONSABILIDADE LIMITADA,183,121,62,1437,assembleia: 86; outro: 62; emissao: 14; regulamento: 13; evento: 8
