grupo,cnpj,fundo,documentos_inventariados,pdfs_locais_analisaveis,documentos_sem_pdf_local,paginas_pdf_locais,quebra_por_categoria
Consignado Delta,54.871.427/0001-94,CONSIGNADO DELTA RECEIVABLES I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,22,12,10,112,outro: 10; assembleia: 5; emissao: 4; regulamento: 3
