grupo,fundo,nome_curto,cnpj,competencia,indicador,valor,unidade,observacao,cache_folder
Consignado Delta,CONSIGNADO DELTA RECEIVABLES I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,CONSIGNADO DELTA RECEIVABLES I,54.871.427/0001-94,10/2024,PDD (R$ MM),0.42607663,R$ MM,Visão Executiva canônica; cache IME local 926155596bb583065791a4ac4d39084c461462330c4263427b811e0d6362b0a8,.cache/fundonet-ime/926155596bb583065791a4ac4d39084c461462330c4263427b811e0d6362b0a8
Consignado Delta,CONSIGNADO DELTA RECEIVABLES I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,CONSIGNADO DELTA RECEIVABLES I,54.871.427/0001-94,10/2024,PDD / Crédito,0.002405679266747189,ratio,Visão Executiva canônica; cache IME local 926155596bb583065791a4ac4d39084c461462330c4263427b811e0d6362b0a8,.cache/fundonet-ime/926155596bb583065791a4ac4d39084c461462330c4263427b811e0d6362b0a8
Consignado Delta,CONSIGNADO DELTA RECEIVABLES I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,CONSIGNADO DELTA RECEIVABLES I,54.871.427/0001-94,09/2024,PDD / Crédito,0.0009528449904321758,ratio,Visão Executiva canônica; cache IME local 926155596bb583065791a4ac4d39084c461462330c4263427b811e0d6362b0a8,.cache/fundonet-ime/926155596bb583065791a4ac4d39084c461462330c4263427b811e0d6362b0a8
Consignado Delta,CONSIGNADO DELTA RECEIVABLES I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,CONSIGNADO DELTA RECEIVABLES I,54.871.427/0001-94,08/2024,PDD / Crédito,0.00033911118413482003,ratio,Visão Executiva canônica; cache IME local 926155596bb583065791a4ac4d39084c461462330c4263427b811e0d6362b0a8,.cache/fundonet-ime/926155596bb583065791a4ac4d39084c461462330c4263427b811e0d6362b0a8
Consignado Delta,CONSIGNADO DELTA RECEIVABLES I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,CONSIGNADO DELTA RECEIVABLES I,54.871.427/0001-94,07/2024,PDD / Crédito,0.00015307284743632443,ratio,Visão Executiva canônica; cache IME local 926155596bb583065791a4ac4d39084c461462330c4263427b811e0d6362b0a8,.cache/fundonet-ime/926155596bb583065791a4ac4d39084c461462330c4263427b811e0d6362b0a8
Consignado Delta,CONSIGNADO DELTA RECEIVABLES I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,CONSIGNADO DELTA RECEIVABLES I,54.871.427/0001-94,06/2024,PDD / Crédito,6.473704846483173e-05,ratio,Visão Executiva canônica; cache IME local 926155596bb583065791a4ac4d39084c461462330c4263427b811e0d6362b0a8,.cache/fundonet-ime/926155596bb583065791a4ac4d39084c461462330c4263427b811e0d6362b0a8
Consignado Delta,CONSIGNADO DELTA RECEIVABLES I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,CONSIGNADO DELTA RECEIVABLES I,54.871.427/0001-94,05/2024,PDD / Crédito,0.0,ratio,Visão Executiva canônica; cache IME local 926155596bb583065791a4ac4d39084c461462330c4263427b811e0d6362b0a8,.cache/fundonet-ime/926155596bb583065791a4ac4d39084c461462330c4263427b811e0d6362b0a8
Consignado Delta,CONSIGNADO DELTA RECEIVABLES I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,CONSIGNADO DELTA RECEIVABLES I,54.871.427/0001-94,03/2026,PDD / Venc > 90 d,144.26436002390724,ratio,Visão Executiva canônica; cache IME local 926155596bb583065791a4ac4d39084c461462330c4263427b811e0d6362b0a8,.cache/fundonet-ime/926155596bb583065791a4ac4d39084c461462330c4263427b811e0d6362b0a8
Consignado Delta,CONSIGNADO DELTA RECEIVABLES I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,CONSIGNADO DELTA RECEIVABLES I,54.871.427/0001-94,02/2026,PDD / Venc > 90 d,131.43697606499802,ratio,Visão Executiva canônica; cache IME local 926155596bb583065791a4ac4d39084c461462330c4263427b811e0d6362b0a8,.cache/fundonet-ime/926155596bb583065791a4ac4d39084c461462330c4263427b811e0d6362b0a8
Consignado Delta,CONSIGNADO DELTA RECEIVABLES I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,CONSIGNADO DELTA RECEIVABLES I,54.871.427/0001-94,12/2025,PDD / Venc > 90 d,120.3424905956095,ratio,Visão Executiva canônica; cache IME local 926155596bb583065791a4ac4d39084c461462330c4263427b811e0d6362b0a8,.cache/fundonet-ime/926155596bb583065791a4ac4d39084c461462330c4263427b811e0d6362b0a8
