short_name,cnpj,fund_name,classe,tipo,class_key,source,status_evidencia,convention,warning,data_amortizacao,bucket,scheduled_original_amount,scheduled_original_share_remaining
Cloudwalk A.I.,57609282000146,CLOUDWALK A.I. FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino,Mezanino,mezz_1,757906_regulamento_regulamento_757906_2024-10-14.pdf · p.6-7 · ID 757906,Curadoria Cloudwalk; apêndice mezanino completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2027-11-08,2027,43333333.333333336,0.16666666666666669
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.6-8 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2029-05-23,2029+,192555000.0,0.1167
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.6-8 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2029-06-23,2029+,192555000.0,0.1167
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.6-8 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2029-07-23,2029+,192555000.0,0.1167
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.6-8 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2029-08-23,2029+,192555000.0,0.1167
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.6-8 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2029-09-23,2029+,192555000.0,0.1167
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.6-8 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2029-10-23,2029+,192555000.0,0.1167
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.6-8 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2029-11-23,2029+,82500000.0,0.05
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.6-8 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2029-12-23,2029+,82500000.0,0.05
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.6-8 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-01-23,2029+,82500000.0,0.05
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.6-8 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-02-23,2029+,82500000.0,0.05
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.6-8 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-03-23,2029+,82500000.0,0.05
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.6-8 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-04-23,2029+,82170000.0,0.0498
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.10-12 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2029-05-23,2029+,124933705.7154,0.1167
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.10-12 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2029-06-23,2029+,124933705.7154,0.1167
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.10-12 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2029-07-23,2029+,124933705.7154,0.1167
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.10-12 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2029-08-23,2029+,124933705.7154,0.1167
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.10-12 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2029-09-23,2029+,124933705.7154,0.1167
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.10-12 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2029-10-23,2029+,124933705.7154,0.1167
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.10-12 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2029-11-23,2029+,53527723.1,0.05
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.10-12 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2029-12-23,2029+,53527723.1,0.05
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.10-12 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-01-23,2029+,53527723.1,0.05
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.10-12 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-02-23,2029+,53527723.1,0.05
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.10-12 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-03-23,2029+,53527723.1,0.05
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.10-12 · ID 883040,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-04-23,2029+,53313612.207599975,0.049799999999999976
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_pi_a,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.15-17 · ID 883040,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2029-05-23,2029+,18892739.333333332,0.08333333333333333
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_pi_a,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.15-17 · ID 883040,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2029-06-23,2029+,18892739.333333332,0.08333333333333333
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_pi_a,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.15-17 · ID 883040,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2029-07-23,2029+,18892739.333333332,0.08333333333333333
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_pi_a,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.15-17 · ID 883040,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2029-08-23,2029+,18892739.333333332,0.08333333333333333
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_pi_a,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.15-17 · ID 883040,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2029-09-23,2029+,18892739.333333332,0.08333333333333333
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_pi_a,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.15-17 · ID 883040,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2029-10-23,2029+,18892739.333333332,0.08333333333333333
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_pi_a,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.15-17 · ID 883040,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2029-11-23,2029+,18892739.333333332,0.08333333333333333
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_pi_a,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.15-17 · ID 883040,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2029-12-23,2029+,18892739.333333332,0.08333333333333333
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_pi_a,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.15-17 · ID 883040,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-01-23,2029+,18892739.333333332,0.08333333333333333
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_pi_a,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.15-17 · ID 883040,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-02-23,2029+,18892739.333333332,0.08333333333333333
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_pi_a,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.15-17 · ID 883040,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-03-23,2029+,18892739.333333332,0.08333333333333333
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_pi_a,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.15-17 · ID 883040,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-04-23,2029+,18892739.333333332,0.08333333333333333
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_pi_b,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.19-21 · ID 883040,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2029-05-23,2029+,16193776.6325,0.08333333333333333
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_pi_b,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.19-21 · ID 883040,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2029-06-23,2029+,16193776.6325,0.08333333333333333
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_pi_b,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.19-21 · ID 883040,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2029-07-23,2029+,16193776.6325,0.08333333333333333
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_pi_b,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.19-21 · ID 883040,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2029-08-23,2029+,16193776.6325,0.08333333333333333
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_pi_b,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.19-21 · ID 883040,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2029-09-23,2029+,16193776.6325,0.08333333333333333
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_pi_b,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.19-21 · ID 883040,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2029-10-23,2029+,16193776.6325,0.08333333333333333
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_pi_b,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.19-21 · ID 883040,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2029-11-23,2029+,16193776.6325,0.08333333333333333
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_pi_b,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.19-21 · ID 883040,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2029-12-23,2029+,16193776.6325,0.08333333333333333
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_pi_b,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.19-21 · ID 883040,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-01-23,2029+,16193776.6325,0.08333333333333333
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_pi_b,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.19-21 · ID 883040,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-02-23,2029+,16193776.6325,0.08333333333333333
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_pi_b,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.19-21 · ID 883040,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-03-23,2029+,16193776.6325,0.08333333333333333
Cloudwalk PI,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_pi_b,883040_regulamento_regulamento_883040_2025-04-11.pdf · p.19-21 · ID 883040,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-04-23,2029+,16193776.6325,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,988402_regulamento_regulamento_988402_2025-09-09.pdf · p.8-10 · 1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.138-141,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2029-10-15,2029+,303091537.62899995,0.08333299999999999
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,988402_regulamento_regulamento_988402_2025-09-09.pdf · p.8-10 · 1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.138-141,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2029-11-15,2029+,303091537.62899995,0.08333299999999999
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,988402_regulamento_regulamento_988402_2025-09-09.pdf · p.8-10 · 1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.138-141,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2029-12-15,2029+,303091537.62899995,0.08333299999999999
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,988402_regulamento_regulamento_988402_2025-09-09.pdf · p.8-10 · 1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.138-141,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-01-15,2029+,303091537.62899995,0.08333299999999999
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,988402_regulamento_regulamento_988402_2025-09-09.pdf · p.8-10 · 1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.138-141,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-02-15,2029+,303091537.62899995,0.08333299999999999
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,988402_regulamento_regulamento_988402_2025-09-09.pdf · p.8-10 · 1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.138-141,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-03-15,2029+,303091537.62899995,0.08333299999999999
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,988402_regulamento_regulamento_988402_2025-09-09.pdf · p.8-10 · 1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.138-141,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-04-15,2029+,303091537.62899995,0.08333299999999999
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,988402_regulamento_regulamento_988402_2025-09-09.pdf · p.8-10 · 1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.138-141,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-05-15,2029+,303091537.62899995,0.08333299999999999
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,988402_regulamento_regulamento_988402_2025-09-09.pdf · p.8-10 · 1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.138-141,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-06-15,2029+,303091537.62899995,0.08333299999999999
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,988402_regulamento_regulamento_988402_2025-09-09.pdf · p.8-10 · 1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.138-141,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-07-15,2029+,303091537.62899995,0.08333299999999999
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,988402_regulamento_regulamento_988402_2025-09-09.pdf · p.8-10 · 1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.138-141,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-08-15,2029+,303091537.62899995,0.08333299999999999
