papel,transition_status,serie_historica_observada,fonte_prestador,limitation
administrador,disponível,True,Informe Mensal da competência,
gestor,indisponível,False,cadastro CVM vigente aplicado à competência,cadastro CVM vigente aplicado retroativamente; não há série histórica like-for-like e mudanças não podem ser observadas
custodiante,indisponível,False,cadastro CVM vigente aplicado à competência,cadastro CVM vigente aplicado retroativamente; não há série histórica like-for-like e mudanças não podem ser observadas
