competencia,fundos_presentes,fundos_incluidos,pl_presente_brl,pl_incluido_brl,carteira_incluida_brl,inadimplencia_ajustada_brl,inadimplencia_sobre_pl,inadimplencia_sobre_carteira,fundos_inad_supera_carteira_excluidos,fundos_campos_ausentes_excluidos,fundos_coorte,pl_coorte_referencia_brl,cobertura_fundos_coorte,cobertura_pl_referencia_coorte,fundos_inadimplencia_positiva,pl_inadimplencia_positiva_brl,carteira_inadimplencia_positiva_brl,inadimplencia_positiva_brl,inadimplencia_sobre_pl_ex_zeros,inadimplencia_sobre_carteira_ex_zeros,variacao_inadimplencia_sobre_pl_pp,variacao_inadimplencia_sobre_carteira_pp,regra,fonte
2020-06,234,226,108176573933.21,107519245531.76001,83772758876.11,2724346174.1,0.025338218852133387,0.032520669136956386,8,0,2066,608713543906.14,0.10939012584704744,0.32507213817941805,80,23986907459.42,18242407917.579998,2724346174.1,0.11357638239564352,0.14934136910043433,0.08823816354351013,0.11682069996347794,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2020-07,244,239,108045148487.92,107945557305.55,78013079068.22,2746414356.71,0.025442588145948585,0.0352045373610795,5,0,2066,608713543906.14,0.11568247821878025,0.3286515069116274,79,24231749208.85,16565142273.97,2746414356.71,0.1133395007120223,0.165794794351126,0.08789691256607371,0.1305902569900465,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2020-08,247,240,104624641468.45,104454115273.83,74701048870.16,2790557706.41,0.0267156320178909,0.03735633901553841,7,0,2066,608713543906.14,0.11616650532429816,0.32831147207512323,81,21550515816.67,15754116505.55,2790557706.41,0.12948913752920085,0.1771319708996006,0.10277350551130995,0.13977563188406217,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2020-09,254,245,107563493536.02,107307629194.28,78293921145.87,2817283676.81,0.026254271927947638,0.03598342803090801,9,0,2066,608713543906.14,0.1185866408518877,0.33064368262294525,88,20294614721.489998,16204752048.78,2817283676.81,0.13881927375673578,0.17385540169509126,0.11256500182878815,0.13787197366418324,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2020-10,263,254,93187606456.52,92902444859.17,74358690428.22,2836658142.0099998,0.030533729723798603,0.03814830688483258,9,0,2066,608713543906.14,0.12294288480154889,0.3338122409612125,92,15832734236.52,13091387982.710001,2836658142.0099998,0.179164135495114,0.21668123699002872,0.1486304057713154,0.17853293010519614,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2020-11,273,267,90407588363.03,90283273521.70999,73529360369.12,2595819046.85,0.028751937602548225,0.03530316371336424,6,0,2066,608713543906.14,0.1292352371732817,0.3416063532088144,88,15651105159.55,13478536945.99,2595819046.85,0.16585531950541407,0.19258908123720966,0.13710338190286586,0.1572859175238454,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2020-12,287,282,89755838489.33,89623380826.99,69959947853.52,2956520509.91,0.03298827250912684,0.04226018744468295,5,0,2066,608713543906.14,0.13649564375605033,0.3482285567744895,94,16720949972.84,13982989271.03,2956520509.91,0.176815343309579,0.2114369433176444,0.14382707080045215,0.16917675587296144,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2021-01,290,286,94795892256.2,94745189601.35,82905113567.91,3149760234.71,0.033244539886013585,0.03799235172785741,4,0,2066,608713543906.14,0.13843175217812198,0.3506825996111975,96,17115608969.2,14550560173.35,3149760234.71,0.18402852275826576,0.2164700325750294,0.15078398287225217,0.17847768084717197,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2021-02,291,287,98782720936.44,98730392442.24,79261859248.72,3239833452.18,0.03281495567917844,0.0408750625192068,4,0,2066,608713543906.14,0.13891577928363988,0.349822685686002,97,17591873603.12,14912466232.43,3239833452.18,0.18416648080085118,0.21725671674175293,0.15135152512167274,0.17638165422254612,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2021-03,307,303,114285379588.35,114230446075.58,86897295451.49,3431879413.5299997,0.030043473797338707,0.03949351237802136,4,0,2066,608713543906.14,0.14666021297192644,0.35621441145530724,101,19046163497.12,15582726766.42,3431879413.5299997,0.18018743848591554,0.22023612843713136,0.15014396468857683,0.18074261605911002,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2021-04,315,311,130981406733.64,130928451630.18,110673988126.41,3536103153.61,0.027007904772280236,0.03195062555775185,4,0,2066,608713543906.14,0.1505324298160697,0.35773773374458917,102,19123662003.13,15471930802.59,3536103153.61,0.18490721876548752,0.22854957139661305,0.15789931399320728,0.1965989458388612,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2021-05,332,328,135518117644.87001,135463222763.86,105784582264.93001,3817782456.18,0.028183165720449252,0.03609015959072971,4,0,2066,608713543906.14,0.15876089060987417,0.36096897343782536,105,19165368171.93,15078284786.56,3817782456.18,0.19920214534524852,0.2531973968009261,0.17101897962479928,0.21710723721019642,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2021-06,340,333,149908602803.71,148971116717.42,122247862581.75,3011706593.32,0.020216714888650792,0.024636067492026716,7,0,2066,608713543906.14,0.16118102613746368,0.3593495142956578,106,19366477977.67,15180059384.72,3011706593.32,0.15551132202729728,0.19839886768503256,0.1352946071386465,0.17376280019300586,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2021-07,342,335,153365693672.13998,152408753079.34,116410042728.91,3155678376.39,0.02070536181571695,0.027108300129558314,7,0,2066,608713543906.14,0.1621490803484995,0.35440637528990904,109,20888511572.0,15828593254.17,3155678376.39,0.1510724383359142,0.199365687507236,0.13036707652019724,0.17225738737767768,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2021-08,347,340,148189655694.29,147157484440.6,116784727565.73001,3293781838.38,0.022382700077409466,0.02820387483051805,7,0,2066,608713543906.14,0.16456921587608905,0.35346761933320225,118,22766871428.989998,17810857671.66,3293781838.38,0.14467432860300214,0.18493111893319703,0.12229162852559267,0.15672724410267896,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2021-09,371,364,153230273776.47,152270275415.59,116384190753.96,3917794633.01,0.025729214860334335,0.03366260148934099,7,0,2066,608713543906.14,0.17618586640851888,0.36263265104463765,126,22716820833.26,18437266172.89,3917794633.01,0.17246227637953218,0.2124932512375773,0.14673306151919785,0.17883064974823631,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2021-10,387,380,168062892939.59,167146804120.69,134904390046.98,5539449083.099999,0.033141220451335614,0.04106203720405915,7,0,2066,608713543906.14,0.18393030009680542,0.3732850816092512,138,25505727927.23,21248012269.44,5539449083.099999,0.21718451239284434,0.2607043432042405,0.18404329194150873,0.21964230600018136,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2021-11,394,387,192912324596.24,191841707758.13,144613707936.1,6578717619.76,0.03429242627496993,0.04549165991004751,7,0,2066,608713543906.14,0.18731848983543078,0.3780094689487145,149,27586028596.72,23541540791.44,6578717619.76,0.23848005510087142,0.27945144619217555,0.2041876288259015,0.23395978628212805,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2021-12,410,402,163779224558.19998,163489806446.8,145364892603.51,8737874451.89,0.05344598933593653,0.060109936418575205,8,0,2066,608713543906.14,0.19457889641819942,0.3880491106592698,154,31722612823.27,26516815535.26,8737874451.89,0.27544624084307345,0.3295220136924456,0.22200025150713693,0.2694120772738704,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2022-01,424,416,161226570101.11,160920197477.52,143065211826.55,8945698818.42,0.05559090132032484,0.0625288195796028,8,0,2066,608713543906.14,0.20135527589545016,0.3946508140461746,161,32969325968.14,27676914176.19,8945698818.42,0.2713339916947256,0.3232187938825868,0.21574309037440076,0.260689974302984,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2022-02,431,423,163560204233.06,163134931327.1,144352179375.45,8980993254.51,0.055052545653158196,0.06221584802783656,8,0,2066,608713543906.14,0.2047434656340755,0.3934948244126689,162,33565559667.78,28458184012.69,8980993254.51,0.26756572342009743,0.31558560625320364,0.21251317776693923,0.2533697582253671,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2022-03,446,437,176469827640.4,174741542967.68,140137974167.34,8206363128.91,0.046962862920512494,0.058559167689342426,9,0,2066,608713543906.14,0.21151984511132624,0.3940736328562746,157,32407202760.82,27988651026.87,8206363128.91,0.25322651848345934,0.293203238735287,0.20626365556294685,0.23464407104594454,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2022-04,462,452,229300956276.46,227644217931.06,168852301869.85,8743679208.02,0.03840940607886621,0.051783002726012925,10,0,2066,608713543906.14,0.21878025169409487,0.4050400371048866,166,34634575780.590004,29543070136.44,8743679208.02,0.25245521306255336,0.2959637968443598,0.21404580698368714,0.24418079411834687,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2022-05,474,463,212678121795.59,211736318572.94,163660607992.41,9428484529.64,0.04452936838226942,0.05760998107789786,11,0,2066,608713543906.14,0.22410454985479186,0.40500525569525325,174,36691854646.25,30545372703.73,9428484529.64,0.25696396708591057,0.3086714515186994,0.21243459870364115,0.2510614704408015,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2022-06,493,483,204357368433.12,203443175093.45,160752793968.9,9674666274.35,0.04755463666896675,0.060183503101176004,10,0,2066,608713543906.14,0.23378509196515004,0.4116564956878273,181,37268727448.33,31486345783.89,9674666274.35,0.25959207455535266,0.30726545216625445,0.2120374378863859,0.24708194906507844,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2022-07,508,497,184377641928.58002,183295507782.71,161242987037.38,9706791392.1,0.052957061029597303,0.06019977408288605,11,0,2066,608713543906.14,0.24056147144240078,0.4168331256335803,185,37950822375.12,31102946843.38,9706791392.1,0.25577288671519355,0.3120859075179884,0.20281582568559625,0.25188613343510236,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2022-08,521,511,174238138548.58,173052672984.86,159076905072.07,13251580209.5,0.076575414762067,0.08330297979770447,10,0,2066,608713543906.14,0.2473378509196515,0.4204663148701764,201,43060636616.729996,35737837103.08,13251580209.5,0.30774231991617773,0.3707997261075975,0.23116690515411073,0.287496746309893,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2022-09,537,525,179747243609.51,176878468329.58,166230199008.13,12701646543.12,0.07181002110134092,0.0764099821747719,12,0,2066,608713543906.14,0.25411423039690223,0.42646561219209217,195,41136452389.7,35351913689.75,12701646543.12,0.30876864204994786,0.359291625754414,0.23695862094860692,0.2828816435796421,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2022-10,547,536,182684428947.85,177774153323.36,156665051077.97,8587219696.72,0.04830409559650884,0.05481260585965827,11,0,2066,608713543906.14,0.25943852855759925,0.42510926890391443,199,38228616355.99,32567792017.88,8587219696.72,0.22462805393621,0.26367214860637594,0.17632395833970116,0.20885954274671767,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2022-11,564,553,199147617262.6,194371801416.77,153737081251.95,8698711241.98,0.044752948619992024,0.056581737932985925,11,0,2066,608713543906.14,0.2676669893514037,0.4321872630457112,203,38265546497.41,33376637529.72,8698711241.98,0.2273248924477995,0.260622755489803,0.18257194382780748,0.20404101755681708,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2022-12,594,580,192667392191.38,190172829723.85,164375870217.24,8368612248.37,0.04400529907727651,0.05091143996567136,14,0,2066,608713543906.14,0.2807357212003872,0.4438704370472027,214,39926997999.32,34856848057.31,8368612248.37,0.20959783273745064,0.24008516876255476,0.16559253366017412,0.1891737287968834,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2023-01,607,594,190299813812.94,186063073262.33,170814581316.18,8719105076.78,0.04686101827678053,0.05104426688633112,13,0,2066,608713543906.14,0.28751210067763794,0.4492817337579391,222,42263084743.19,37471596773.42,8719105076.78,0.20630545852867355,0.23268570937881108,0.15944444025189303,0.18164144249247996,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2023-02,612,596,192344403481.6,187557967215.96,169375826542.54,10663416992.36,0.056853980402132506,0.06295713626927632,16,0,2066,608713543906.14,0.2884801548886738,0.44566489355291905,235,45560427843.91,40668472452.92,10663416992.36,0.23404997487935936,0.26220352890570314,0.17719599447722684,0.19924639263642682,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2023-03,632,618,198991048130.53,195129933881.17,170676696686.94,11935564805.26,0.06116726720426455,0.06993084021981366,14,0,2066,608713543906.14,0.29912875121006777,0.4510972558442366,233,47461152624.36,42882916529.48,11935564805.26,0.25148071939436906,0.2783291289680555,0.1903134521901045,0.20839828874824184,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2023-04,646,631,211058617925.81,207620684192.47998,179964156325.63,9532174244.7,0.04591148652541265,0.052967070995250484,15,0,2066,608713543906.14,0.3054211035818006,0.4547597700395077,237,45378226544.56,40101602166.14,9532174244.7,0.21006052837564518,0.2377005837624249,0.16414904185023252,0.18473351276717442,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2023-05,662,646,204116401677.99,198297036047.79,177783958797.62,8991280881.87,0.045342487518084146,0.050574196584885406,16,0,2066,608713543906.14,0.31268151016456924,0.4592260025035897,249,46368614228.04,40647248506.11,8991280881.87,0.19390876849696317,0.22120269421233893,0.14856628097887903,0.17062849762745352,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2023-06,675,658,214801024707.77002,209409837968.66,191428240612.99,7922423581.139999,0.03783214608248567,0.041385866347467215,17,0,2066,608713543906.14,0.31848983543078413,0.47915672697823797,249,43854930677.88,38130732713.24,7922423581.139999,0.18065069214978816,0.20777003265896132,0.1428185460673025,0.1663841663114941,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2023-07,691,672,224404588944.23,218473327842.56,194887436659.61,10781243365.65,0.04934809879135161,0.05532036107838238,19,0,2066,608713543906.14,0.32526621490803487,0.48465604548984664,260,51976646963.55,44903674632.21,10781243365.65,0.20742475699155105,0.24009712910926162,0.15807665820019945,0.18477676803087922,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2023-08,713,698,220406448304.57,215250962277.63,194027433146.15,10536877375.17,0.04895159242809595,0.054306121584534704,15,0,2066,608713543906.14,0.3378509196515005,0.4903580122330168,264,52593686138.5,45542166902.89,10536877375.17,0.2003449111253056,0.23136530586341852,0.15139331869720968,0.1770591842788838,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2023-09,780,759,224234097554.18,217705218494.97,201709202492.41998,10929045228.76,0.05020111738392946,0.05418218451967109,21,0,2066,608713543906.14,0.3673765730880929,0.5247922041081068,269,51528286143.87,45002556842.4,10929045228.76,0.21209797659959936,0.2428538731040054,0.1618968592156699,0.1886716885843343,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2023-10,787,764,238512815967.07,231594969043.12,212692217163.28,6537065296.86,0.028226283687720705,0.030734858962148164,23,0,2066,608713543906.14,0.3697967086156825,0.5213647112740525,280,49187765773.85,41788868594.2,6537065296.86,0.1329002282176301,0.15643077969733066,0.10467394452990939,0.1256959207351825,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2023-11,804,785,248205950855.76,241229410434.96,213552625297.17,9603612521.8,0.03981111799130859,0.044970706908594796,19,0,2066,608713543906.14,0.3799612778315586,0.5399360158693272,290,53707937304.0,46503819805.14,9603612521.8,0.17881179214612572,0.2065123373099456,0.13900067415481712,0.16154163040135078,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2023-12,844,823,261115899472.13998,256369657336.66,230875502430.17,11675705512.77,0.04554246252877608,0.050571435210201236,21,0,2066,608713543906.14,0.3983543078412391,0.576326875089285,308,58120490618.18,51767362919.63,11675705512.77,0.2008879379472729,0.22554182508575524,0.1553454754184968,0.174970389875554,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2024-01,859,841,265855141685.64,261087466553.13,226008116198.65,11957119550.23,0.045797370927404456,0.05290570865924249,18,0,2066,608713543906.14,0.4070667957405615,0.5815617334618159,317,61182970983.74,53830285460.61,11957119550.23,0.19543214979553258,0.22212625194008218,0.14963477886812812,0.16922054328083969,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2024-02,879,864,262708656870.1,257984525443.78,226259579616.7,12196286004.9,0.04727526189379066,0.05390395414665485,15,0,2066,608713543906.14,0.4181994191674734,0.5899992717431425,330,62138166679.4,54156248043.01,12196286004.9,0.19627688837081997,0.22520552005770247,0.1490016264770293,0.17130156591104762,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2024-03,899,883,266982402187.71,262135391117.31,238747599934.19,10111343675.07,0.03857298181665597,0.04235160344169809,16,0,2066,608713543906.14,0.42739593417231364,0.5985445808035929,327,61253214003.14,54071622989.63,10111343675.07,0.16507450000177404,0.18699907855566275,0.12650151818511807,0.14464747511396467,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2024-04,933,913,304081533858.63,298517995967.81,256652362974.09,12782475055.62,0.042819780476478775,0.049804626411760096,20,0,2066,608713543906.14,0.4419167473378509,0.607729979380698,352,67618255252.54,60064712456.92,12782475055.62,0.18903881811028897,0.21281172476748192,0.1462190376338102,0.16300709835572183,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
