competencia,veiculos_total,fundos_total,veiculos_com_carteira_positiva,veiculos_com_campos_reportados,veiculos_incluidos_metrica,cobertura_quantidade,pl_total_brl,pl_coberto_brl,cobertura_pl,carteira_positiva_total_brl,carteira_coberta_brl,cobertura_carteira,casos_inad_supera_carteira,casos_inad_supera_carteira_share_n,casos_inad_supera_carteira_share_veiculos_total,casos_inad_supera_carteira_com_carteira_positiva,casos_inad_supera_carteira_share_carteira_positiva,casos_inad_supera_carteira_pl_brl,casos_inad_supera_carteira_share_pl,casos_inad_supera_carteira_dc_brl,casos_inad_supera_carteira_share_dc,inadimplencia_bruta_brl,inadimplencia_ajustada_brl,excesso_removido_brl,excesso_top1_share,excesso_top5_share,excesso_top10_share,inadimplencia_bruta_pct,inadimplencia_ajustada_pct,inadimplencia_ajustada_ex_np_pct,sensibilidade_ex_casos_acima_carteira_pct,veiculos_com_aging_ex360,cobertura_carteira_aging_ex360,aging_inadimplente_total_brl,aging_gap_vs_inadimplencia_reportada_brl,aging_reconciliacao_ratio,aging_publication_status,inadimplencia_ex_360d_publicavel,inadimplencia_ex_360d_pct_sobre_cobertura,inadimplencia_ex_360d_ajustada_pct_sobre_cobertura,casos_carteira_negativa,casos_inadimplencia_negativa,presenca_campo_exata,veiculos_com_presenca_campo_exata,cobertura_presenca_campo_exata_n,cobertura_presenca_campo_exata_pl,cobertura_presenca_campo_exata_carteira,qualidade_cobertura
2020-09,1164,1164,902,1144,1144,0.9828178694158075,230111885352.76,230111885352.76,1.0,165987937502.15,165987937502.15,1.0,67,0.05856643356643357,0.05756013745704467,50,0.05543237250554324,1237178851.39,0.005376423079987429,978440376.38,0.005894647473207663,32313595544.829998,8239618569.889999,24073976974.94,0.6975375041847175,0.8431657412690781,0.911284881143934,0.19467436026435023,0.049639863558056885,0.05185416108192268,0.044004607734641724,0,,,,,bloqueado_cobertura_aging_insuficiente,False,,,0,0,False,0,0.0,,,cobertura mista: flags exatas onde houve match com o bruto; legado é limite superior
2020-10,1174,1174,908,1151,1151,0.9804088586030665,217425723839.75998,217425723839.75998,1.0,163337021679.94,163337021679.94,1.0,64,0.05560382276281494,0.054514480408858604,46,0.05066079295154185,1460847319.87,0.006718833880698615,1072352673.02,0.006565276273503274,32134733268.29,8047787765.63,24086945502.660004,0.6958525175804889,0.841402347719094,0.9083887950144481,0.1967388222080982,0.04927105736873111,0.05183798570214534,0.04298800925241788,0,,,,,bloqueado_cobertura_aging_insuficiente,False,,,0,0,False,0,0.0,,,cobertura mista: flags exatas onde houve match com o bruto; legado é limite superior
2020-11,1198,1198,923,1198,1198,1.0,214070335329.26,214070335329.26,1.0,161404612960.32,161404612960.32,1.0,62,0.05175292153589316,0.05175292153589316,45,0.04875406283856988,1948714440.87,0.009103150316799834,1306756405.0400002,0.008096152774526064,15124028277.060001,8085187626.43,7038840650.629999,0.26231322639968313,0.4862572203824018,0.6843794644532606,0.09370257763808844,0.05009266760187131,0.05321570910478363,0.0423393002707034,0,,,,,bloqueado_cobertura_aging_insuficiente,False,,,0,0,False,0,0.0,,,cobertura mista: flags exatas onde houve match com o bruto; legado é limite superior
2020-12,1230,1230,953,1230,1230,1.0,217765239141.36005,217765239141.36005,1.0,160172586750.28998,160172586750.28998,1.0,58,0.04715447154471545,0.04715447154471545,43,0.04512067156348373,1846439019.3400002,0.008479034700948775,1306457397.0400002,0.008156560517292357,14804282337.699999,7820421100.650002,6983861237.05,0.26437824843723784,0.4898896761177882,0.6927693210172758,0.09242706656651531,0.048824965990229556,0.05127274167889266,0.0410028476814321,0,,,,,bloqueado_cobertura_aging_insuficiente,False,,,0,0,False,0,0.0,,,cobertura mista: flags exatas onde houve match com o bruto; legado é limite superior
2021-01,1224,1224,957,1224,1224,1.0,216010298710.05002,216010298710.05002,1.0,165043370660.91,165043370660.91,1.0,59,0.04820261437908497,0.04820261437908497,45,0.047021943573667714,2680915027.52,0.012411051896736573,2151922193.1699996,0.013038525476986489,33443588587.220005,8813911317.33,24629677269.889996,0.6912832617390623,0.8304584344312584,0.8978824118059088,0.20263515252564465,0.05340360707634013,0.056260576946852554,0.04089833558990901,0,,,,,bloqueado_cobertura_aging_insuficiente,False,,,0,0,False,0,0.0,,,cobertura mista: flags exatas onde houve match com o bruto; legado é limite superior
2021-02,1234,1234,956,1234,1234,1.0,223091603475.12,223091603475.12,1.0,163473793638.46002,163473793638.46002,1.0,59,0.04781199351701783,0.04781199351701783,45,0.04707112970711297,3070190913.109999,0.013762019122572662,2129222043.3500001,0.013024852460810966,33500821655.64,8884880337.990002,24615941317.65,0.6910038316695929,0.8308061353853762,0.8982460009561347,0.20493083882136295,0.05435048725693536,0.05737940137415242,0.041870998372310585,0,,,,,bloqueado_cobertura_aging_insuficiente,False,,,0,0,False,0,0.0,,,cobertura mista: flags exatas onde houve match com o bruto; legado é limite superior
2021-03,1273,1273,983,1273,1273,1.0,246564478206.17,246564478206.17,1.0,177668473109.91,177668473109.91,1.0,63,0.04948939512961508,0.04948939512961508,49,0.04984740590030519,3153502085.35,0.012789766426586127,2186716311.55,0.012307846593566686,33662347218.289997,9400171991.0,24262175227.29,0.7005202055499461,0.8417725318395208,0.9054741168808974,0.18946719487742575,0.052908497644288455,0.055361444241291254,0.041106584587814056,0,,,,,bloqueado_cobertura_aging_insuficiente,False,,,0,0,False,0,0.0,,,cobertura mista: flags exatas onde houve match com o bruto; legado é limite superior
2021-04,1295,1295,1006,1295,1295,1.0,267398646168.59003,267398646168.59003,1.0,203971160806.13,203971160806.13,1.0,58,0.044787644787644784,0.044787644787644784,46,0.04572564612326044,3146242175.8999996,0.011766111089120289,2228548322.07,0.010925801045904647,33600415154.190002,9499518732.189999,24100896422.0,0.7048361603136721,0.8476618568590436,0.9098638260003885,0.16473120524193338,0.04657285223384632,0.04773567472851061,0.0360408260832574,0,,,,,bloqueado_cobertura_aging_insuficiente,False,,,0,0,False,0,0.0,,,cobertura mista: flags exatas onde houve match com o bruto; legado é limite superior
2021-05,1338,1338,1035,1338,1338,1.0,281722345080.47,281722345080.47,1.0,199827101255.42,199827101255.42,1.0,58,0.043348281016442454,0.043348281016442454,46,0.044444444444444446,2381022923.0,0.008451665139731442,1402827323.5800002,0.007020205541524115,31434351275.690002,9671143344.45,21763207931.24,0.7801891608404333,0.8553800488198218,0.9134417941122586,0.1573077479391069,0.04839755610570708,0.049879762478383514,0.04166988169859811,0,,,,,bloqueado_cobertura_aging_insuficiente,False,,,0,0,False,0,0.0,,,cobertura mista: flags exatas onde houve match com o bruto; legado é limite superior
2021-06,1369,1369,1061,1369,1369,1.0,297768386704.68994,297768386704.68994,1.0,221430239679.1,221430239679.1,1.0,57,0.04163623082542001,0.04163623082542001,46,0.043355325164938736,3145246942.16,0.010562729566316521,2463110392.87,0.011123640549003496,31564433753.59,9706083482.79,21858350270.799995,0.7763823003234771,0.852156192251753,0.9123193142073365,0.14254798169994146,0.04383359516232382,0.04426040535843167,0.03307790129746878,0,,,,,bloqueado_cobertura_aging_insuficiente,False,,,0,0,False,0,0.0,,,cobertura mista: flags exatas onde houve match com o bruto; legado é limite superior
