grupo,fundo,nome_curto,cnpj,data_referencia,documento_id,tipo_documento,categoria_documento,source_file,page,categoria_evidencia,termos_encontrados,trecho,fonte_pagina
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,03/09/2024 11:00,749010,AGE,assembleia,data/raw/33254370000104/749010_assembleia_assembleia_749010_2024-09-03.pdf,1,cotistas_partes_relacionadas,\bcotistas?\b,"1 MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ/MF nº 33.254.370/0001‐04 ATA DA ASSEMBLEIA GERAL DE COTISTAS REALIZADA EM 30 DE SETEMBRO DE 2024. 1. DATA, HORA E LOCAL : Realizada aos 30 de setembro de 2024, às 09h00, na sede da FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., instituição administradora (“Administradora”) do Mercado Crédito Fundo de Investimento em Direitos Creditórios Não Padronizados, inscrito no CNPJ/MF sob o nº 33.254.370/0001‐04 (“Fundo”). 2. CONVOCAÇÃO: dispensada a convocação, nos termos do artigo 28, §5º, da Instru...",749010_assembleia_assembleia_749010_2024-09-03.pdf p.1
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,03/09/2024 11:00,749010,AGE,assembleia,data/raw/33254370000104/749010_assembleia_assembleia_749010_2024-09-03.pdf,2,cotistas_partes_relacionadas,\bcotistas?\b,"2 As Partes conferem expressa anuência para que a ata da p resente assembleia seja firmada por meio de assinaturas eletrônicas, nos termos do artigo 10, da Medida Provisória nº 2200-2, de 24 de agosto de 2001, devendo, em casos de contingência, ser firmada de forma impressa. 7. ENCERRAMENTO: Nada mais havendo a trat ar, após lavrada esta ata, de forma sumária, foi aprovada pelos presentes, conforme a lista de presença de cotistas arquivada em livro próprio e nos termos relatados acima. São Paulo, 30 de setembro de 2024. Antonio Bosco Presidente Marcelo Marques Secretário ______________________________________________________________________ FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA. Administradora do Fundo Docusign Envelope ID: 73F1FBF2-384F-4A4F-9169-CEDC95A6A1AF",749010_assembleia_assembleia_749010_2024-09-03.pdf p.2
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,03/09/2024 11:00,749010,AGE,assembleia,data/raw/33254370000104/749010_assembleia_assembleia_749010_2024-09-03.pdf,3,cotistas_partes_relacionadas,\bcotistas?\b,"3 Página integrante da Assembleia Geral de Cotistas do Mercado Crédito Fundo de Investimento em Direitos Creditórios Não Padronizados realizada em 30 de setembro de 2024. MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ/MF nº 33.254.370/0001‐04 ATA DA ASSEMBLEIA GERAL DE COTISTAS REALIZADA EM 30 DE SETEMBRO DE 2024. LISTA DE PRESENÇA DE COTISTAS NOME ASSINATURA MERCADO LIVRE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO I (CNPJ/MF 26.812.171/0001-09), repre...",749010_assembleia_assembleia_749010_2024-09-03.pdf p.3
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,03/09/2024 11:00,749010,AGE,assembleia,data/raw/33254370000104/749010_assembleia_assembleia_749010_2024-09-03.pdf,4,cotistas_partes_relacionadas,\bcotistas?\b,4 Página integrante da Assembleia Geral de Cotistas do Mercado Crédito Fundo de Investimento em Direitos Creditórios Não Padronizados realizada em 30 de setembro de 2024. ANEXO I SUPLEMENTO DA SEGUNDA SÉRIE DE COTAS SENIORES [restante da página intencionalmente deixado em branco] Docusign Envelope ID: 73F1FBF2-384F-4A4F-9169-CEDC95A6A1AF,749010_assembleia_assembleia_749010_2024-09-03.pdf p.4
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,03/09/2024 19:00,731592,AGE,assembleia,data/raw/33254370000104/731592_assembleia_assembleia_731592_2024-09-03.pdf,1,cotistas_partes_relacionadas,\bcotistas?\b,"1 MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ/MF nº 33.254.370/0001‐04 ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 03 DE SETEMBRO DE 2024 DATA, HORA E LOCAL: Realizada aos 03 de setembro de 2024, às 10h00, na sede da FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA. , instituição administradora (“Administradora”) do MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS, inscrito no CNPJ/MF sob o nº 33.254.370/0001‐04 (“Fundo”). 1. CONVOCAÇÃO: dispensada a convocação, nos termos do artigo 28, § 5, da Instrução ...",731592_assembleia_assembleia_731592_2024-09-03.pdf p.1
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,03/09/2024 19:00,731592,AGE,assembleia,data/raw/33254370000104/731592_assembleia_assembleia_731592_2024-09-03.pdf,2,cotistas_partes_relacionadas,"\bcontrolad[ao]r, \bcotistas?\b","2 5.1. Os Cotistas deliberaram pela aprovação, sem quaisquer restrições ou ressalvas, da incorporação do Fundo Incorporado pelo Fundo Incorporador, com base no fechamento do expediente bancário do dia 13 de setembro de 2024, podendo ser implementada em prazo infe rior, observadas as restrições operacionais (“Data da Incorporação”). 5.1.1. O Fundo Incorporado e o Fundo Incorporador possuem políticas de investimento e público- alvo compatíveis. 5.1.2. A atividade de...",731592_assembleia_assembleia_731592_2024-09-03.pdf p.2
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,03/09/2024 19:00,731592,AGE,assembleia,data/raw/33254370000104/731592_assembleia_assembleia_731592_2024-09-03.pdf,3,cotistas_partes_relacionadas,\bcotistas?\b,"3 5.1.9. A Administradora fica autorizada nos limites de suas respectivas atribuições, a tomar todas as medidas necessárias à realização da incorporação ora deliberada. Os Cotistas, neste ato: (i) declaram -se cientes das deliberações acima aprovadas; e (ii) dispensam a Administradora do envio do resumo da deliberação da presente ata, conforme os termos do artigo 30 da Instrução CVM 356. Os signatários desta ata conferem expressa anuência para que a assembleia seja celebrada por meio de assinaturas eletrônicas, nos termos do artigo 10, da Medida Provisória nº 2200-2, de 24 de agosto de 2001, devendo, em casos de contingênc...",731592_assembleia_assembleia_731592_2024-09-03.pdf p.3
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,03/09/2024 19:00,731592,AGE,assembleia,data/raw/33254370000104/731592_assembleia_assembleia_731592_2024-09-03.pdf,4,cotistas_partes_relacionadas,\bcotistas?\b,4 MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ/MF nº 33.254.370/0001‐04 ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS EM 03 DE SETEMBRO DE 2024. LISTA DE PRESENÇA DE COTISTAS NOME ASSINATURA MERCADO LIVRE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO I MERCADO CRÉDITO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO Docusign Envelope ID: 634BE2A4-48EB-441D-9F98-716C2EC8D3C1,731592_assembleia_assembleia_731592_2024-09-03.pdf p.4
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,13/08/2021,207364,Regulamento,regulamento,data/raw/33254370000104/207364_regulamento_regulamento_207364_2021-08-13.pdf,3,cotistas_partes_relacionadas,\bcotistas?\b,"...istas neste Regulamento. 1.3 O Fundo é classificado como Fundo Tipo II - um fundo de investimento em direitos creditórios do tipo ANBIMA “ Financeiro”, com atributo foco de atuação “Multicarteira Financeiro ” nos termos da Diretriz Anbima de Classificação do FIDC Nº 08, integrante das Diretrizes do Código de Administração de Recursos de Terceiros da ANBIMA. Referida classificação somente poderá ser alterada por deliberação da Assembleia Geral de Cotistas, nos termos do Capítulo 21 deste Regulamento, salvo se a alteração decorrer de iniciativa da ANBIMA. 2. Política de Investimento e Composição da Carteira 2.1 O objetivo do Fundo é proporcionar aos seus Cotistas a valorização de suas Cotas por meio da aplicação de seu Patrimônio Líquido na aquisição de: (i) Direitos Creditórios que atenda m aos Critérios de Elegibilidade e às Condições de Cessão estabelecidos no Capítulo 3 deste Regulamento; e (i...",207364_regulamento_regulamento_207364_2021-08-13.pdf p.3
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,13/08/2021,207364,Regulamento,regulamento,data/raw/33254370000104/207364_regulamento_regulamento_207364_2021-08-13.pdf,4,cotistas_partes_relacionadas,"\bcedente\b, \bdevedor\b","4 do Fundo, conforme o caso, em contas específicas abertas no SELIC, ou em instituições ou entidades autorizadas à prestação desse serviço pelo BACEN ou pela CVM. 2.2 A cada aquisição de Direitos Creditórios, o Fundo pagará, ao respectivo Cedente, o Preço de Aquisição, conforme previsto nos respectivos Documentos de Aquisição. 2.3 Decorridos 90 (noventa) dias do início das atividades do Fundo, este deverá ter alocado, no m ínimo, 50% ( cinquenta por cento) do seu Patrimônio Líquido em Direitos Creditórios. 2.4 Os Direitos Creditórios a serem adquiridos pelo Fundo devem se enquadrar , e em qualquer percentual, em qualquer hipótese prevista no parágrafo 1º do artigo 1º da Instrução CVM nº ...",207364_regulamento_regulamento_207364_2021-08-13.pdf p.4
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,13/08/2021,207364,Regulamento,regulamento,data/raw/33254370000104/207364_regulamento_regulamento_207364_2021-08-13.pdf,5,cotistas_partes_relacionadas,"\bcontrolad[ao]r, \bcotistas?\b","...s de fundos de investimento que invistam exclusivamente nos Ativos Financeiros mencionados nas alíneas a), b) e/ou c) acima; e e) cotas de fundos de investimento em renda fixa ou referenciados DI , inclusive administrados e/ou geridos pelo Administrador. 2.11 A Gestora envidará seus melhores esforços para adquirir Ativos Financeiros cujos vencimentos propiciem à Carteira classificação de investimento de “longo prazo”, para fins de tributação dos Cotistas. Entretanto, não há garantia de que o Fundo terá o tratamento tributário aplicável aos fundos de longo prazo, de forma que a Gestora não assume qualquer compromisso nesse sentido. 2.12 A Gestora poderá utilizar instrumentos derivativos somente para proteção ou mitigação de risco. 2.13 O Fundo não poderá contratar operações para aquisição de Direitos Creditórios com empresas controladoras, controladas, coligadas e/ou subsidiárias da Administrador...",207364_regulamento_regulamento_207364_2021-08-13.pdf p.5
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,13/08/2021,207364,Regulamento,regulamento,data/raw/33254370000104/207364_regulamento_regulamento_207364_2021-08-13.pdf,6,cotistas_partes_relacionadas,\bcedente\b,"...arteira e, por consequência, seu patrimônio, estão sujeitos a diversos riscos, dentre os quais os discriminados no Capítulo 4 deste Regulamento. O investidor, antes de adquirir Cotas, deve ler cuidadosamente os fatores de risco discriminados neste Regulamento , responsabilizando-se integralmente pelas consequências de seu investimento nas Cotas. 2.16 As aplicações no Fundo não contam com garantia: (i) da Administradora; (ii) da Gestora; (iii) do Cedente; ( iv) do Custodiante; (v) do Agente de Cobrança; (vi) de qualquer mecanismo de seguro; ou (vii) do Fundo Garantidor de Créditos - FGC. 3. Critérios de Elegibilidade e Condições de Cessão 3.1 A aquisição pelo Fundo de todos e quaisquer Direitos Creditórios deve atender, cumulativamente, as condições de cessão previstas nas Cláusulas 3.2 . e 3.3 . em relação aos Direitos Creditórios CCB e Direitos Creditórios PPV, respectivamente , na respectiva ...",207364_regulamento_regulamento_207364_2021-08-13.pdf p.6
