grupo,fundo,nome_curto,cnpj,data_referencia,documento_id,tipo_documento,categoria_documento,source_file,page,categoria_evidencia,termos_encontrados,trecho,fonte_pagina
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,03/09/2024 11:00,749010,AGE,assembleia,data/raw/33254370000104/749010_assembleia_assembleia_749010_2024-09-03.pdf,1,alteracoes_assembleias,"\baltera[cç][aã]o\b, \bassembleia\b","1 MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ/MF nº 33.254.370/0001‐04 ATA DA ASSEMBLEIA GERAL DE COTISTAS REALIZADA EM 30 DE SETEMBRO DE 2024. 1. DATA, HORA E LOCAL : Realizada aos 30 de setembro de 2024, às 09h00, na sede da FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., instituição administradora (“Administradora”) do Mercado Crédito Fundo de Investimento em Direitos Creditórios Não Padronizados, inscrito no CNPJ/MF sob o nº 33.254.370/0001‐04 (“Fundo”). 2. CONVOCAÇÃO: dispensada a convocação, nos termos do artigo ...",749010_assembleia_assembleia_749010_2024-09-03.pdf p.1
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,03/09/2024 11:00,749010,AGE,assembleia,data/raw/33254370000104/749010_assembleia_assembleia_749010_2024-09-03.pdf,2,alteracoes_assembleias,\bassembleia\b,"2 As Partes conferem expressa anuência para que a ata da p resente assembleia seja firmada por meio de assinaturas eletrônicas, nos termos do artigo 10, da Medida Provisória nº 2200-2, de 24 de agosto de 2001, devendo, em casos de contingência, ser firmada de forma impressa. 7. ENCERRAMENTO: Nada mais havendo a trat ar, após lavrada esta ata, de forma sumária, foi aprovada pelos presentes, conforme a lista de presença de cotistas arquivada em livro próprio e nos termos relatados acima. São Paulo, 30 de setembro de 2024. A...",749010_assembleia_assembleia_749010_2024-09-03.pdf p.2
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,03/09/2024 11:00,749010,AGE,assembleia,data/raw/33254370000104/749010_assembleia_assembleia_749010_2024-09-03.pdf,3,alteracoes_assembleias,\bassembleia\b,3 Página integrante da Assembleia Geral de Cotistas do Mercado Crédito Fundo de Investimento em Direitos Creditórios Não Padronizados realizada em 30 de setembro de 2024. MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ/MF nº 33.254.370/0001‐04 ATA DA ASSEMBLEIA GERAL DE COTISTAS REALIZADA EM 30 DE SETEMBRO DE 2024. LISTA DE PRESENÇA DE COTISTAS NOME ASSINATURA MERCADO LIVRE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO I (CNPJ/MF 26.812.1...,749010_assembleia_assembleia_749010_2024-09-03.pdf p.3
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,03/09/2024 11:00,749010,AGE,assembleia,data/raw/33254370000104/749010_assembleia_assembleia_749010_2024-09-03.pdf,4,alteracoes_assembleias,\bassembleia\b,4 Página integrante da Assembleia Geral de Cotistas do Mercado Crédito Fundo de Investimento em Direitos Creditórios Não Padronizados realizada em 30 de setembro de 2024. ANEXO I SUPLEMENTO DA SEGUNDA SÉRIE DE COTAS SENIORES [restante da página intencionalmente deixado em branco] Docusign Envelope ID: 73F1FBF2-384F-4A4F-9169-CEDC95A6A1AF,749010_assembleia_assembleia_749010_2024-09-03.pdf p.4
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,03/09/2024 11:00,749010,AGE,assembleia,data/raw/33254370000104/749010_assembleia_assembleia_749010_2024-09-03.pdf,6,alteracoes_assembleias,\bassembleia\b,"... (i) e (ii) acima são alternativos e não serão, em hipótese nenhuma, buscados pelo Fundo ou aplicados sobre as Cotas Seniores de forma cumulativa. IV. Condições de Amortização e Resgate: Exceto caso caracterizado um Evento de Aceleração das Cotas Seniores, hipótese em que será aplicável a ordem de alocação de recursos estabelecida no Artigo 13.2 do Regulamento, e exceto em caso de Evento de Pagamento Q ualificado, que deverá seguir o aprovado em Assembleia Geral, a amortização das Cotas Seniores ocorrerá da seguinte forma: (i) nos 16 (dezesseis) primeiros meses contados a partir da Data de Subscrição Inicial das Cotas Seniores desta série, haverá carênci a de principal e juros; e (ii) a amortização mensal de principal e juros ocorrerá a partir do 17º (décimo sétimo) mês (inclusive) contado da Data de Subscrição Inicial das Cotas Seniores desta série, nos termos do cronograma abaixo: % Principal Mê...",749010_assembleia_assembleia_749010_2024-09-03.pdf p.6
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,03/09/2024 19:00,731592,AGE,assembleia,data/raw/33254370000104/731592_assembleia_assembleia_731592_2024-09-03.pdf,1,alteracoes_assembleias,\bassembleia\b,"1 MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ/MF nº 33.254.370/0001‐04 ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 03 DE SETEMBRO DE 2024 DATA, HORA E LOCAL: Realizada aos 03 de setembro de 2024, às 10h00, na sede da FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA. , instituição administradora (“Administradora”) do MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS, inscrito no CNPJ/MF sob o nº 33.254.370/0001‐04 (“Fundo”). 1. CONVOCAÇÃO: dispensada a convocação, nos termos...",731592_assembleia_assembleia_731592_2024-09-03.pdf p.1
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,03/09/2024 19:00,731592,AGE,assembleia,data/raw/33254370000104/731592_assembleia_assembleia_731592_2024-09-03.pdf,2,alteracoes_assembleias,\bassembleia\b,"...Fundo Incorporador será realizada na Data de Incorporação, pelo valor contábil de tais bens, direitos e obrigações na respectiva data. 5.1.7. A partir da Data de Incorporação, extingue -se de pleno direito o Fundo Incorporado e o Fundo Incorporador sucederá o Fundo Incorporado a título universal, em todos seus bens, direitos e obrigações. 5.1.8. A incorporação ora deliberada do Fundo Incorporado pelo Fundo Incorporador foi aprovada nesta data em Assembleia Geral do Fundo Incorporado. Docusign Envelope ID: 634BE2A4-48EB-441D-9F98-716C2EC8D3C1",731592_assembleia_assembleia_731592_2024-09-03.pdf p.2
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,03/09/2024 19:00,731592,AGE,assembleia,data/raw/33254370000104/731592_assembleia_assembleia_731592_2024-09-03.pdf,3,alteracoes_assembleias,\bassembleia\b,"...1.9. A Administradora fica autorizada nos limites de suas respectivas atribuições, a tomar todas as medidas necessárias à realização da incorporação ora deliberada. Os Cotistas, neste ato: (i) declaram -se cientes das deliberações acima aprovadas; e (ii) dispensam a Administradora do envio do resumo da deliberação da presente ata, conforme os termos do artigo 30 da Instrução CVM 356. Os signatários desta ata conferem expressa anuência para que a assembleia seja celebrada por meio de assinaturas eletrônicas, nos termos do artigo 10, da Medida Provisória nº 2200-2, de 24 de agosto de 2001, devendo, em casos de contingência, ser firmado de forma impressa. 6. ENCERRAMENTO: nada mais havendo a tratar, após lavrada esta ata, de forma sumária, foi aprovada pelos presentes, conforme a lista de presença de cotistas arquivada em livro próprio e nos termos relatados acima. São Paulo, 03 de setembro de 2024. ...",731592_assembleia_assembleia_731592_2024-09-03.pdf p.3
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,03/09/2024 19:00,731592,AGE,assembleia,data/raw/33254370000104/731592_assembleia_assembleia_731592_2024-09-03.pdf,4,alteracoes_assembleias,\bassembleia\b,4 MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ/MF nº 33.254.370/0001‐04 ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS EM 03 DE SETEMBRO DE 2024. LISTA DE PRESENÇA DE COTISTAS NOME ASSINATURA MERCADO LIVRE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO I MERCADO CRÉDITO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO Docusign Envelope ID: 634BE2A4-48EB-441D-9F98-716C2EC8D3C1,731592_assembleia_assembleia_731592_2024-09-03.pdf p.4
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,13/08/2021,207364,Regulamento,regulamento,data/raw/33254370000104/207364_regulamento_regulamento_207364_2021-08-13.pdf,2,alteracoes_assembleias,\bassembleia\b,"...MINISTRADORA 18 8. SUBSTITUIÇÃO E RENÚNCIA DA ADMINISTRADORA 19 9. GESTORA, DISTRIBUIDOR, CUSTODIANTE E AGENTE DE COBRANÇA 20 10. COTAS 25 11. SUBSCRIÇÃO, INTEGRALIZAÇÃO E VALOR DAS COTAS 29 12. AMORTIZAÇÃO E RESGATE DAS COTAS 31 13. ORDEM DE ALOCAÇÃO DOS RECURSOS 33 14. METODOLOGIA DE AVALIAÇÃO DOS ATIVOS DO FUNDO 35 15. EVENTOS DE AVALIAÇÃO 35 16. EVENTOS DE LIQUIDAÇÃO ANTECIPADA E LIQUIDAÇÃO DO FUNDO 37 17. DESPESAS E ENCARGOS DO FUNDO 38 18. ASSEMBLEIA GERAL 40 19. PUBLICIDADE E REMESSA DE DOCUMENTOS 44 20. DISPOSIÇÕES FINAIS 45 ANEXO I - DEFINIÇÕES 46 ANEXO II - PROCESSO DE ORIGINAÇÃO DOS DIREITOS CREDITÓRIOS E POLÍTICA DE CRÉDITO 59 ANEXO III - POLÍTICA DE COBRANÇA DOS DIREITOS CREDITÓRIOS INADIMPLIDOS 62 SUPLEMENTO DE COTAS SENIORES 64 SUPLEMENTO DE COTAS SUBORDINADAS MEZANINO 66 ANEXO IX - PROCEDIMENTOS DE VERIFICAÇÃO DO ÍNDICE DE ATRASO OVER 90 75",207364_regulamento_regulamento_207364_2021-08-13.pdf p.2
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,13/08/2021,207364,Regulamento,regulamento,data/raw/33254370000104/207364_regulamento_regulamento_207364_2021-08-13.pdf,3,alteracoes_assembleias,"\baltera[cç][aã]o\b, \bassembleia\b","...tuição e Prazo de Duração 1.1 O Fundo é constituído sob a forma de condomínio fechado, de modo que as Cotas somente serão resgatadas ao término do respectivo prazo de duração das respectivas séries e/ou classes de Cotas ou em caso de liquidação do Fundo. 1.2 O funcionamento do Fundo terá início na primeira Data d a Primeira Subscrição e Integralização do Fundo. O Fundo terá prazo de duração indeterminado, podendo ser liquidado por deliberação da Assembleia Geral ou nas situações previstas neste Regulamento. 1.3 O Fundo é classificado como Fundo Tipo II - um fundo de investimento em direitos creditórios do tipo ANBIMA “ Financeiro”, com atributo foco de atuação “Multicarteira Financeiro ” nos termos da Diretriz Anbima de Classificação do FIDC Nº 08, integrante das Diretrizes do Código de Administração de Recursos de Terceiros da ANBIMA. Referida classificação somente poderá ser alterada por deliber...",207364_regulamento_regulamento_207364_2021-08-13.pdf p.3
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,13/08/2021,207364,Regulamento,regulamento,data/raw/33254370000104/207364_regulamento_regulamento_207364_2021-08-13.pdf,11,alteracoes_assembleias,\bassembleia\b,"11 do Fundo previstos no Regulamento, e deliberação, pela Assembleia Geral, sobre a l iquidação antecipada do Fundo. Ocorrendo qualquer uma das hipóteses de liquidação antecipada do Fundo, poderá não haver recursos disponíveis em moeda corrente nacional para realizar o pagamento aos Cotistas, que poderão ser pagos com os Direitos Creditórios e Ativos Financeiros detidos em Carteira. (e) Amortização e resgate condicionado das Cotas. As únicas fontes de recursos do Fundo para efetuar o resgate das Cotas é a liquida...",207364_regulamento_regulamento_207364_2021-08-13.pdf p.11
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,13/08/2021,207364,Regulamento,regulamento,data/raw/33254370000104/207364_regulamento_regulamento_207364_2021-08-13.pdf,14,alteracoes_assembleias,\bassembleia\b,"... Riscos e custos de cobrança . Os custos incorridos com os procedimentos judiciais ou extrajudiciais necessários à cobrança dos Direitos Creditórios e dos demais ativos integrantes da Carteira do Fundo e à salvaguarda dos direitos, interesses ou garantias dos Cotistas, são de inteira e exclusiva responsabilidade do Fundo, devendo ser suportados até o limite total de seu Patrimônio Líquido, sempre observado o que seja deliberado pelos Cotistas em Assembleia Geral. A Administradora, a Gestora, o Custodiante e quaisquer de suas respectiva s pessoas controladoras, as sociedades por estas, direta ou indiretamente controladas e coligadas ou outras sociedades sob controle comum, não são responsáveis, em conjunto ou isoladamente, pela adoção ou manutenção dos referidos procedimentos, caso os Cotistas deixem de aportar os recursos necessários para tanto. O ingresso em juízo submete, ainda, o Fundo à discri...",207364_regulamento_regulamento_207364_2021-08-13.pdf p.14
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,13/08/2021,207364,Regulamento,regulamento,data/raw/33254370000104/207364_regulamento_regulamento_207364_2021-08-13.pdf,16,alteracoes_assembleias,\bassembleia\b,"...taim Bibi, inscrita no CNPJ/ME sob o nº 36.266.751/0001 -00, autorizada a prestar serviços de administração fiduciária, previstos na Instrução CVM nº 558, de 26 de março de 2015, conforme Ato Declaratório CVM nº 18.527, de 15 de março de 2021. 5.2 A Administradora deverá administrar o Fundo praticando todos os seus atos com a estrita observância (i) da Lei e das normas regulamentares aplicáveis, (ii) deste Regulamento, (iii) das del iberações da Assembleia Geral, e (iv) dos deveres fiduciários de diligência, informação e de preservação dos direitos dos Cotistas. 6. Obrigações, Vedações e Responsabilidades da Administradora 6.1 A Administradora, ob servadas as limitações estabelecidas neste Regulamento e nas demais disposições legais e regulamentares vigentes, tem poderes para praticar todos os atos necessários à administração do Fundo e para exercer os direitos inerentes aos Direitos Creditórios e...",207364_regulamento_regulamento_207364_2021-08-13.pdf p.16
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,13/08/2021 16:00,211844,AGE,assembleia,data/raw/33254370000104/211844_assembleia_assembleia_211844_2021-08-13.pdf,1,alteracoes_assembleias,"\baltera[cç][aã]o\b, \bassembleia\b","MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO CNPJ/ME Nº 33.254.370/0001 -04 ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 13 DE AGOSTO DE 2021. 1. HORA E LOCAL: Realizada às 16:00hs, na sede social da CAPTALYS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., instituição administradora (“ Administradora ”) do MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO, inscrito no Cadastro Nacional de Pessoa Jurídica do Ministério da Economia (“ CNPJ/ME ”) sob o nº 33.254.370/0001 -04 (“Fundo ”). 2...",211844_assembleia_assembleia_211844_2021-08-13.pdf p.1
