grupo,cnpj,fundo,documentos_inventariados,pdfs_locais_analisaveis,documentos_sem_pdf_local,paginas_pdf_locais,quebra_por_categoria
Sellers,50.473.039/0001-02,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,44,21,23,1047,assembleia: 6; emissao: 7; outro: 23; regulamento: 8
