role,participant,offer_volume_brl_current,offers_current,issuers_current,volume_share_current,offer_count_share_current,rank_current,offer_volume_brl_previous,offers_previous,issuers_previous,volume_share_previous,offer_count_share_previous,rank_previous,delta_offer_volume_brl,delta_volume_share_pp,delta_offers,delta_offer_count_share_pp,rank_change,window_previous,window_current,methodology
administrador,"PLANNER CORRETORA DE VALORES S,A",5000000.0,1.0,1.0,3.813833298307803e-05,0.0006002400960384,75.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0038138332983078,1.0,0.0600240096038415,-75.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,VORTX DISTRIBUIDORA DE TITULOS E VALORESMOBILIARIOS LTDA,5000000.0,1.0,1.0,3.813833298307803e-05,0.0006002400960384,75.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0038138332983078,1.0,0.0600240096038415,-75.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,ID CORRETORA DE TITULOS E VALORES S.A,4200000.0,1.0,1.0,3.203619970578554e-05,0.0006002400960384,79.0,130000000.0,4.0,2.0,0.0010987450222188,0.0026560424966799,36.0,-125800000.0,-0.106670882251311,-3.0,-0.2055802400641531,-43.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,62.264.924/0001-52,3005000.0,2.0,1.0,2.2921138122829895e-05,0.0012004801920768,80.0,0.0,0.0,0.0,0.0,0.0,0.0,3005000.0,0.0022921138122829,2.0,0.120048019207683,-80.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,LIMINE TRUST DISTRIBUIDORA DE TOTULOS E VALORES MOBILI£RIOS LTDA,3000000.0,1.0,1.0,2.2882999789846817e-05,0.0006002400960384,81.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0022882999789846,1.0,0.0600240096038415,-81.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,OSLO CAPITAL DTVM S.A,2700000.0,1.0,1.0,2.0594699810862135e-05,0.0006002400960384,82.0,0.0,0.0,0.0,0.0,0.0,0.0,2700000.0,0.0020594699810862,1.0,0.0600240096038415,-82.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,ID CORRETORA DE TITULOS E VALORES MOBILARIOS S.A,900000.0,1.0,1.0,6.864899936954045e-06,0.0006002400960384,83.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,0.0006864899936954,1.0,0.0600240096038415,-83.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,"VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA., CNPJ 22.610.500/0001-88",0.0,0.0,0.0,0.0,0.0,0.0,447060000.0,1.0,1.0,0.0037784996125629,0.0006640106241699,23.0,-447060000.0,-0.3778499612562921,-1.0,-0.0664010624169986,23.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,TRUSTEE DTVM LTDA,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,1.0,1.0,8.451884786299202e-05,0.0006640106241699,55.0,-10000000.0,-0.0084518847862992,-1.0,-0.0664010624169986,55.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,TRUSTEE DTVM,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,1.0,1.0,0.0001690376957259,0.0006640106241699,52.0,-20000000.0,-0.0169037695725984,-1.0,-0.0664010624169986,52.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,TESLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,0.0,0.0,0.0,0.0,0.0,0.0,9300000.0,1.0,1.0,7.860252851258258e-05,0.0006640106241699,59.0,-9300000.0,-0.0078602528512582,-1.0,-0.0664010624169986,59.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,SEFER INVESTIMENTO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,56000000.0,2.0,2.0,0.0004733055480327,0.0013280212483399,44.0,-56000000.0,-0.0473305548032755,-2.0,-0.1328021248339973,44.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,OSLO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,0.0,0.0,0.0,0.0,0.0,0.0,24000000.0,1.0,1.0,0.0002028452348711,0.0006640106241699,50.0,-24000000.0,-0.020284523487118,-1.0,-0.0664010624169986,50.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,NAO INFORMADO,0.0,0.0,0.0,0.0,0.0,0.0,240000000.0,1.0,1.0,0.0020284523487118,0.0006640106241699,31.0,-240000000.0,-0.2028452348711808,-1.0,-0.0664010624169986,31.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOSS.A,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,1.0,1.0,4.225942393149601e-05,0.0006640106241699,62.0,-5000000.0,-0.0042259423931496,-1.0,-0.0664010624169986,62.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,ID CORRETORA DE TITULOS E VALORES MOBLIARIOS S.A,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,1.0,1.0,5.0711308717795213e-05,0.0006640106241699,61.0,-6000000.0,-0.0050711308717795,-1.0,-0.0664010624169986,61.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,HEDGE INVESTMENTS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,40000000.0,3.0,1.0,0.0003380753914519,0.0019920318725099,46.0,-40000000.0,-0.0338075391451968,-3.0,-0.199203187250996,46.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,FRAM CAPITAL DTVM S.A,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,1.0,1.0,8.451884786299202e-05,0.0006640106241699,55.0,-10000000.0,-0.0084518847862992,-1.0,-0.0664010624169986,55.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,FIDD DISTRIBUICAO DE TITULOS E VALORES MOBILIARIOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,111160000.0,2.0,2.0,0.000939511512845,0.0013280212483399,39.0,-111160000.0,-0.0939511512845019,-2.0,-0.1328021248339973,39.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,CM CAPITAL MARKETS DTVM,0.0,0.0,0.0,0.0,0.0,0.0,80000000.0,1.0,1.0,0.0006761507829039,0.0006640106241699,41.0,-80000000.0,-0.0676150782903936,-1.0,-0.0664010624169986,41.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,CM CAPITAL MARKETS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,718642000.0,2.0,2.0,0.0060738793865956,0.0013280212483399,17.0,-718642000.0,-0.6073879386595631,-2.0,-0.1328021248339973,17.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,BSWM GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,1.0,1.0,4.225942393149601e-05,0.0006640106241699,62.0,-5000000.0,-0.0042259423931496,-1.0,-0.0664010624169986,62.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,BRL TRUST DTVM S.A,0.0,0.0,0.0,0.0,0.0,0.0,315000000.0,1.0,1.0,0.0026623437076842,0.0006640106241699,27.0,-315000000.0,-0.2662343707684249,-1.0,-0.0664010624169986,27.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,BNY MELLON SERVICOS FINANCEIROS DTVM S.A,0.0,0.0,0.0,0.0,0.0,0.0,75000000.0,2.0,2.0,0.0006338913589724,0.0013280212483399,42.0,-75000000.0,-0.063389135897244,-2.0,-0.1328021248339973,42.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA. (CNPJ No 02.671.743/0001-19),0.0,0.0,0.0,0.0,0.0,0.0,503494102.4,1.0,1.0,0.0042554741440659,0.0006640106241699,20.0,-503494102.4,-0.4255474144065932,-1.0,-0.0664010624169986,20.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,BANCO DAYCOVAL,0.0,0.0,0.0,0.0,0.0,0.0,55500000.0,1.0,1.0,0.0004690796056396,0.0006640106241699,45.0,-55500000.0,-0.0469079605639605,-1.0,-0.0664010624169986,45.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,"B3 S.A. - BRASIL, BOLSA, BALCAO - BALCAO B3",0.0,0.0,0.0,0.0,0.0,0.0,111500000.0,1.0,1.0,0.0009423851536723,0.0006640106241699,38.0,-111500000.0,-0.0942385153672361,-1.0,-0.0664010624169986,38.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,AZUMI DTVM LTDA,0.0,0.0,0.0,0.0,0.0,0.0,62600000.0,3.0,3.0,0.0005290879876223,0.0019920318725099,43.0,-62600000.0,-0.052908798762233,-3.0,-0.199203187250996,43.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,ACTUAL DISTRIBUIDORA DE TITULOS E VALORE MOBILIARIOS SA,0.0,0.0,0.0,0.0,0.0,0.0,6500000.0,1.0,1.0,5.4937251110944815e-05,0.0006640106241699,60.0,-6500000.0,-0.0054937251110944,-1.0,-0.0664010624169986,60.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,01.522.368/0001-82,0.0,0.0,0.0,0.0,0.0,0.0,9500000.0,1.0,1.0,8.029290546984243e-05,0.0006640106241699,58.0,-9500000.0,-0.0080292905469842,-1.0,-0.0664010624169986,58.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
administrador,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,1.0,1.0,0.0001690376957259,0.0006640106241699,52.0,-20000000.0,-0.0169037695725984,-1.0,-0.0664010624169986,52.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
