competencia,classe_analitica,participant,pl_brl,fundos,share_tipo,rank_tipo
2024-12,Outros,MERITO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,1816336.9,1,2.5526045303087788e-05,22
2024-12,Outros,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,121589648.64000002,2,0.0017087704817157913,19
2024-12,Outros,OLIVEIRA TRUST,5912677512.77,11,0.08309431694831254,5
2024-12,Outros,PLANNER CORRETORA DE VALORES S.A,1357150537.7,21,0.019072830656273156,13
2024-12,Outros,QI TECH + SINGULARE,10358747287.93,78,0.14557753716006042,2
2024-12,Outros,REAG/CBSF,3462466046.34,21,0.048660061445251764,7
2024-12,Outros,RJI CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA,1066128634.2299999,2,0.0149829295524823,15
2024-12,Outros,SEFER INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,4947009504.889999,11,0.0695232193634496,6
2024-12,Outros,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,1225559768.1,15,0.017223508569452265,14
2024-12,Sem evidência suficiente,AZUMI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,86745992.3,6,0.001646356145474206,25
2024-12,Sem evidência suficiente,BANCO BNP PARIBAS BRASIL S/A,308141579.53,1,0.005848233096243505,18
2024-12,Sem evidência suficiente,BANCO DAYCOVAL S.A,5916485303.61,35,0.11228924450502996,3
2024-12,Sem evidência suficiente,BANCO FINAXIS S.A,95117109.83,1,0.0018052319669915806,24
2024-12,Sem evidência suficiente,BANCO J. SAFRA S.A,328667199.98,1,0.006237789783204461,16
2024-12,Sem evidência suficiente,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,660711314.76,19,0.012539670186463108,12
2024-12,Sem evidência suficiente,BNY MELLON SERVICOS FINANCEIROS DTVM S.A,3881423526.68,9,0.0736657141950497,6
2024-12,Sem evidência suficiente,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,725241151.01,8,0.013764384892696652,10
2024-12,Sem evidência suficiente,BTG PACTUAL,15725275324.25,85,0.2984507178131948,1
2024-12,Sem evidência suficiente,CATALISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,13694875.33,2,0.00025991566368938285,29
2024-12,Sem evidência suficiente,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,793060896.89,2,0.015051538943893515,9
2024-12,Sem evidência suficiente,FINAXIS CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A,41026614.93,3,0.0007786459965137698,26
2024-12,Sem evidência suficiente,GRUPO GENIAL,4909787641.96,15,0.09318308365600604,5
2024-12,Sem evidência suficiente,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,104689200.19,2,0.00198690110664151,23
2024-12,Sem evidência suficiente,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A,426741616.19,8,0.008099148602903254,14
2024-12,Sem evidência suficiente,INTRA INVESTIMENTOS DTVM LTDA,120053763.15,5,0.0022785058480368236,21
2024-12,Sem evidência suficiente,ITAU/INTRAG,1354194217.0,2,0.02570131382684731,7
2024-12,Sem evidência suficiente,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,15725920.58,1,0.0002984629641515126,28
2024-12,Sem evidência suficiente,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,942569059.61,5,0.017889061185167473,8
2024-12,Sem evidência suficiente,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",325100179.93,7,0.006170091146937351,17
2024-12,Sem evidência suficiente,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,32916663.01,1,0.0006247268490237441,27
2024-12,Sem evidência suficiente,OLIVEIRA TRUST,527211083.85,4,0.010005963213341032,13
2024-12,Sem evidência suficiente,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,5090387.21,1,9.66106910973315e-05,30
2024-12,Sem evidência suficiente,PLANNER CORRETORA DE VALORES S.A,263854244.57,11,0.005007701745516531,19
2024-12,Sem evidência suficiente,QI TECH + SINGULARE,8095088636.47,58,0.15363705655380225,2
2024-12,Sem evidência suficiente,REAG/CBSF,5624915280.23,43,0.10675552372900142,4
2024-12,Sem evidência suficiente,S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,374547368.04,4,0.0071085515860061605,15
2024-12,Sem evidência suficiente,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,105845988.08,2,0.0020088558367819553,22
2024-12,Sem evidência suficiente,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,183280131.29,4,0.0034784819735425494,20
2024-12,Sem evidência suficiente,XP INVESTIMENTOS CCTVM S.A,702486129.26,6,0.013332516296751019,11
2025-12,"Agro, Indústria e Comércio",ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,1331219851.49,38,0.004073701225210019,21
2025-12,"Agro, Indústria e Comércio",AZUMI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,1173025020.82,43,0.0035896050221666466,22
2025-12,"Agro, Indústria e Comércio",BANCO DAYCOVAL S.A,459787287.13,6,0.001407007289457884,25
2025-12,"Agro, Indústria e Comércio",BANCO FINAXIS S.A,4700754870.360001,13,0.014384904832484273,14
2025-12,"Agro, Indústria e Comércio",BNY MELLON SERVICOS FINANCEIROS DTVM S.A,137420479.24,6,0.0004205240584583795,31
2025-12,"Agro, Indústria e Comércio",BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,291716990.5,5,0.0008926909107344816,28
2025-12,"Agro, Indústria e Comércio",BTG PACTUAL,42017454239.54,92,0.12857872771671613,3
2025-12,"Agro, Indústria e Comércio",CAIXA ECONOMICA FEDERAL,1388248579.73,2,0.004248216351200237,20
2025-12,"Agro, Indústria e Comércio",FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,3590371664.7400002,34,0.010986991692799696,17
2025-12,"Agro, Indústria e Comércio",FINAXIS CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A,10116500601.25,50,0.030957772187684054,8
2025-12,"Agro, Indústria e Comércio",FINVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,243550841.0,12,0.0007452963973397323,29
2025-12,"Agro, Indústria e Comércio",GRUPO BB,61570059894.57,2,0.18841217560572726,2
2025-12,"Agro, Indústria e Comércio",GRUPO BRADESCO/BEM,23201324663.34,15,0.07099898983759527,4
2025-12,"Agro, Indústria e Comércio",GRUPO GENIAL,4203031316.36,23,0.012861807765176966,15
2025-12,"Agro, Indústria e Comércio",HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,11201554939.63,60,0.03427817578798392,7
2025-12,"Agro, Indústria e Comércio",ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A,7194556164.97,117,0.022016252410356086,11
2025-12,"Agro, Indústria e Comércio",INTEGRAL ACCESS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,388813505.61,3,0.0011898185355400388,26
2025-12,"Agro, Indústria e Comércio",INTRA INVESTIMENTOS DTVM LTDA,206303965.02,9,0.0006313162428632639,30
2025-12,"Agro, Indústria e Comércio",ITAU/INTRAG,16963774583.2,16,0.051911297165844236,6
2025-12,"Agro, Indústria e Comércio",LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,4717348732.45,72,0.014435684150604668,13
2025-12,"Agro, Indústria e Comércio","MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",880006501.76,11,0.002692931269316655,24
2025-12,"Agro, Indústria e Comércio",MERITO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,10478803.93,1,3.2066466226895226e-05,34
2025-12,"Agro, Indústria e Comércio",MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2172438435.83,51,0.006647936558209061,19
2025-12,"Agro, Indústria e Comércio",OLIVEIRA TRUST,19499327744.21,55,0.05967041073903088,5
2025-12,"Agro, Indústria e Comércio",OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,364257493.01,11,0.001114674029166484,27
2025-12,"Agro, Indústria e Comércio",QI TECH + SINGULARE,79129988922.25,440,0.24214778082119556,1
2025-12,"Agro, Indústria e Comércio",QORE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,1006675143.2099999,12,0.003080553343381278,23
2025-12,"Agro, Indústria e Comércio",RJI CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA,12037229.75,1,3.683544647101279e-05,33
2025-12,"Agro, Indústria e Comércio",S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,8029037282.18,5,0.02456987024124113,10
2025-12,"Agro, Indústria e Comércio",SEFER INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,3224787109.24,6,0.009868256684460317,18
2025-12,"Agro, Indústria e Comércio",VERT DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,4932550793.11,14,0.015094229692272433,12
2025-12,"Agro, Indústria e Comércio",VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,3597515618.09,34,0.011008853094191933,16
2025-12,"Agro, Indústria e Comércio",WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,96804078.21,5,0.0002962327308806406,32
2025-12,"Agro, Indústria e Comércio",XP INVESTIMENTOS CCTVM S.A,8731146627.79,8,0.0267184136980124,9
2025-12,Financeiro,ATIVA INVESTIMENTOS S.A. C.T.C.V,25267450.66,2,9.166939362446862e-05,40
2025-12,Financeiro,AZUMI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,382625236.57,17,0.0013881504665334827,32
2025-12,Financeiro,BANCO DAYCOVAL S.A,41358924750.44,216,0.15004867740119146,2
2025-12,Financeiro,BANCO FINAXIS S.A,288810812.18,2,0.0010477951409099892,33
2025-12,Financeiro,BANCO J. SAFRA S.A,2834914981.1,3,0.0102849686258914,24
2025-12,Financeiro,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,7076940873.87,58,0.025674884552198823,10
2025-12,Financeiro,BNY MELLON SERVICOS FINANCEIROS DTVM S.A,3332363707.9399996,3,0.012089694546297597,22
2025-12,Financeiro,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,16817139355.15,71,0.06101197101080192,5
2025-12,Financeiro,BTG PACTUAL,124440049.64000002,2,0.00045146398212448616,35
2025-12,Financeiro,CAIXA ECONOMICA FEDERAL,2994014.37,1,1.0862175432495549e-05,42
2025-12,Financeiro,CATALISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,6208554122.2,66,0.02252440894513135,14
2025-12,Financeiro,DILLON S/A DTVM,66073646.25,2,0.00023971278969918628,37
2025-12,Financeiro,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,4331604640.7,35,0.015714904371516174,17
2025-12,Financeiro,FINAXIS CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A,3985890860.38,7,0.014460667328135831,19
2025-12,Financeiro,FINVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2904702667.8599997,7,0.010538155819717447,23
2025-12,Financeiro,GRUPO BRADESCO/BEM,3969244197.2,3,0.014400273838499096,20
2025-12,Financeiro,GRUPO GENIAL,8694388845.06,39,0.03154292706797331,7
2025-12,Financeiro,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,6036123678.55,42,0.021898837555896725,15
2025-12,Financeiro,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A,6596887347.39,77,0.023933267787141714,11
2025-12,Financeiro,INTER DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,716034901.2,1,0.0025977486249085767,28
2025-12,Financeiro,INTRA INVESTIMENTOS DTVM LTDA,50447258.13,2,0.0001830208209376254,38
2025-12,Financeiro,ITAU/INTRAG,7684737274.419999,7,0.027879947826498816,9
2025-12,Financeiro,LASTRO RDV DTVM LTDA,565282324.17,6,0.0020508237487261486,29
2025-12,Financeiro,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,6446017724.03,49,0.023385918271123574,12
2025-12,Financeiro,LIONS TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,34316371.61,1,0.00012449855029738208,39
2025-12,Financeiro,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3360856321.85,16,0.01219306471509902,21
2025-12,Financeiro,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",67305288.2,1,0.00024418114197730876,36
2025-12,Financeiro,MERITO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,371318.29,1,1.3471292748919764e-06,43
2025-12,Financeiro,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,431391837.77,12,0.0015650739251476602,31
2025-12,Financeiro,OLIVEIRA TRUST,17949077232.56,58,0.06511860053346319,4
2025-12,Financeiro,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,2013858285.4599998,7,0.007306204743717118,27
2025-12,Financeiro,PLANNER CORRETORA DE VALORES S.A,4826892089.9,94,0.01751178925511265,16
2025-12,Financeiro,QI TECH + SINGULARE,18223833190.06,86,0.06611540517187522,3
2025-12,Financeiro,QORE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2829020061.83,7,0.010263582072803099,25
2025-12,Financeiro,REAG/CBSF,59839421080.46,106,0.21709524712632855,1
2025-12,Financeiro,RJI CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA,4011994086.1299996,6,0.014555368883442839,18
2025-12,Financeiro,S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,542181126.45,3,0.001967013442119168,30
2025-12,Financeiro,SEFER INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,219051936.66,3,0.0007947124732166276,34
2025-12,Financeiro,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,13388489276.61,54,0.0485729530077784,6
2025-12,Financeiro,VERT DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,6214639681.07,17,0.022546487131767014,13
2025-12,Financeiro,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,8405411134.71,81,0.03049452642656204,8
2025-12,Financeiro,WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,10250714.08,3,3.7189218515778937e-05,41
2025-12,Financeiro,XP INVESTIMENTOS CCTVM S.A,2767944722.9,12,0.01004200296059036,26
2025-12,Fomento Mercantil,PLANNER CORRETORA DE VALORES S.A,89836817.39,1,0.40344781056203016,2
2025-12,Fomento Mercantil,QI TECH + SINGULARE,132835892.78,2,0.59655218943797,1
2025-12,Meios de pagamento | classe não determinada,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,850982005.44,2,0.01138621314742976,5
2025-12,Meios de pagamento | classe não determinada,FINAXIS CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A,1441631077.17,2,0.01928914902980722,4
2025-12,Meios de pagamento | classe não determinada,GRUPO BRADESCO/BEM,14160725889.95,8,0.1894717423806513,3
2025-12,Meios de pagamento | classe não determinada,GRUPO GENIAL,14693821462.68,19,0.19660460744742372,2
2025-12,Meios de pagamento | classe não determinada,OLIVEIRA TRUST,43590769939.1,12,0.5832482879946881,1
2025-12,Outros,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,122231182.11,4,0.00167239370538751,20
2025-12,Outros,BANCO DAYCOVAL S.A,2712649861.21,40,0.037115067321571424,10
2025-12,Outros,BANCO J. SAFRA S.A,2667022837.17,13,0.03649078842249811,11
2025-12,Outros,BNY MELLON SERVICOS FINANCEIROS DTVM S.A,1168724749.97,15,0.01599074705357457,15
2025-12,Outros,BR-CAPITAL DTVM S.A,514474784.99,1,0.007039156270480649,17
2025-12,Outros,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3073680407.41,28,0.042054766034246294,9
2025-12,Outros,BTG PACTUAL,12923268216.18,45,0.17681897568759353,1
2025-12,Outros,GRUPO BRADESCO/BEM,3119601156.24,3,0.042683063739989334,8
2025-12,Outros,GRUPO GENIAL,7348098458.63,14,0.10053828652103901,3
2025-12,Outros,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A,256920883.94,6,0.0035152475961262794,19
2025-12,Outros,INTER DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,2805866.29,1,3.8390474840798426e-05,23
2025-12,Outros,ITAU/INTRAG,813199439.73,1,0.011126372180588099,16
2025-12,Outros,LIONS TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,10799949.13,1,0.00014776726062636715,22
2025-12,Outros,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,6931543196.54,24,0.0948388865296487,4
2025-12,Outros,MERITO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2797595.79,1,3.827731605511344e-05,24
2025-12,Outros,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,118015665.58,4,0.001614716088366802,21
2025-12,Outros,OLIVEIRA TRUST,3575485382.55,11,0.048920571201711935,7
2025-12,Outros,PLANNER CORRETORA DE VALORES S.A,2634081241.38,32,0.03604007432079665,12
2025-12,Outros,QI TECH + SINGULARE,11266699121.03,72,0.15415343585197996,2
2025-12,Outros,QORE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,1225174.49,1,1.6763104714420673e-05,25
2025-12,Outros,REAG/CBSF,4420287581.99,12,0.06047933923661088,6
2025-12,Outros,RJI CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA,1364619337.03,2,0.018671019539394103,14
2025-12,Outros,SEFER INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,6056336136.02,10,0.08286411255088502,5
2025-12,Outros,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,1564595011.98,14,0.02140713036024853,13
2025-12,Outros,XP INVESTIMENTOS CCTVM S.A,418400842.92,1,0.0057246516310259085,18
2025-12,Sem evidência suficiente,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,318921680.68,10,0.003887997101546962,22
2025-12,Sem evidência suficiente,AZUMI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,66753263.650000006,5,0.0008137938287438483,32
2025-12,Sem evidência suficiente,BANCO BNP PARIBAS BRASIL S/A,71863813.65,1,0.0008760969106319932,31
2025-12,Sem evidência suficiente,BANCO DAYCOVAL S.A,7527539143.36,47,0.09176877002768272,4
2025-12,Sem evidência suficiente,BANCO FINAXIS S.A,99114244.15,1,0.0012083088649086759,30
2025-12,Sem evidência suficiente,BANCO J. SAFRA S.A,358715795.09000003,3,0.004373130006763121,19
2025-12,Sem evidência suficiente,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,324391264.2,8,0.003954677186849055,21
2025-12,Sem evidência suficiente,BARU DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,35272860.96,1,0.00043001397986909985,35
2025-12,Sem evidência suficiente,BNY MELLON SERVICOS FINANCEIROS DTVM S.A,6756914119.42,14,0.08237402504493381,5
2025-12,Sem evidência suficiente,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,919930766.83,10,0.011214942011570847,13
2025-12,Sem evidência suficiente,BTG PACTUAL,27231842951.579998,135,0.33198535213966973,1
2025-12,Sem evidência suficiente,CATALISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,4189209.63,1,5.107095530314644e-05,39
2025-12,Sem evidência suficiente,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,1337062503.55,7,0.016300224955874344,9
2025-12,Sem evidência suficiente,FINAXIS CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A,100017083.74000001,6,0.0012193154471566978,29
2025-12,Sem evidência suficiente,FINVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,38417995.86,1,0.00046835654519454664,34
2025-12,Sem evidência suficiente,GRUPO BRADESCO/BEM,1013505619.9100001,11,0.012355719762324555,12
2025-12,Sem evidência suficiente,GRUPO GENIAL,9387447177.59,24,0.11444304237822234,3
2025-12,Sem evidência suficiente,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,144398418.88,4,0.001760371489565562,25
2025-12,Sem evidência suficiente,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A,1117911155.21,19,0.013628535137454727,11
2025-12,Sem evidência suficiente,INTER DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,18249738.97,1,0.00022248387775976723,36
2025-12,Sem evidência suficiente,INTRA INVESTIMENTOS DTVM LTDA,125710196.29,3,0.0015325420265197747,26
2025-12,Sem evidência suficiente,ITAU/INTRAG,3064759171.27,7,0.03736269904708452,6
2025-12,Sem evidência suficiente,LASTRO RDV DTVM LTDA,2416647.22,1,2.9461519727312647e-05,40
2025-12,Sem evidência suficiente,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,443779307.6,12,0.0054101453936791595,18
2025-12,Sem evidência suficiente,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,355836063.63,2,0.0043380229938255205,20
2025-12,Sem evidência suficiente,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",1199535315.6699998,3,0.014623621136650595,10
2025-12,Sem evidência suficiente,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,41952895.0,5,0.0005114507543473292,33
2025-12,Sem evidência suficiente,OLIVEIRA TRUST,815179583.13,5,0.009937912811985439,14
2025-12,Sem evidência suficiente,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,9630526.61,1,0.0001174064411871106,38
2025-12,Sem evidência suficiente,PLANNER CORRETORA DE VALORES S.A,273756897.12,11,0.003337389983213511,24
2025-12,Sem evidência suficiente,QI TECH + SINGULARE,12142979968.56,65,0.14803594042662657,2
2025-12,Sem evidência suficiente,QORE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,282316022.67,4,0.003441734897172393,23
2025-12,Sem evidência suficiente,REAG/CBSF,2066979544.07,13,0.02519869599070815,7
2025-12,Sem evidência suficiente,S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,608074406.89,5,0.0074130787423179086,17
2025-12,Sem evidência suficiente,SEFER INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,775622538.88,2,0.00945567004610687,15
2025-12,Sem evidência suficiente,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,109573957.36,2,0.0013358239794558655,28
2025-12,Sem evidência suficiente,VERT DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,15879527.13,2,0.00019358845508319223,37
2025-12,Sem evidência suficiente,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,736434719.72,17,0.008977928529803674,16
2025-12,Sem evidência suficiente,WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,124587042.19,6,0.0015188495742660434,27
2025-12,Sem evidência suficiente,XP INVESTIMENTOS CCTVM S.A,1959779257.17,14,0.023891809598213545,8
