ordem,cnpj,cnpj_key,nome_carteira,snap_nome_exibicao,ime_denominacao,USR_sub_min_pct,USR_tipo_indice,USR_numerador,USR_denominador,USR_documento_id,USR_pagina,USR_citacao_regulamento,USR_status,USR_observacao,USR_folga_pp,USR_divergencia_vs_curadoria_pp,cur_sub_min_pct,cur_sub_min_display,cur_status,cur_sub_min_texto,cur_sub_min_fonte,cur_documento_id,cur_documento_data,cur_pagina_clausula,cur_paginas_lidas,cur_url_regulamento,cur_observacao,cur_emissao_data,cur_emissao_display,cur_emissao_fonte,crit_sub_linhas,crit_sub_limites,crit_sub_pct_min,crit_sub_pct_max,crit_sub_monitorabilidade,crit_sub_documentos,rk_sub_min_limites,snap_sub_min_pct_median,snap_sub_min_pct_min,snap_sub_min_pct_max,snap_tem_sub_minima,snap_criteria_subordination_rows,url_fundosnet,imagem,nome_foto,status_identidade,regra_identidade,observacao_identidade,snap_competencia,snap_segmento_principal,snap_segmento_estrategia,snap_subsegmento_estrategia,snap_fundo_estrategia,snap_admin_nome,snap_gestor_nome,snap_custodiante_nome,snap_condominio,snap_exclusivo,snap_is_fic_fidc,snap_indexadores,snap_tipo_cotas,snap_emission_cohort,snap_first_offer_year,snap_latest_regulamento_date,snap_has_regulatory_matrix,snap_criteria_rows,snap_criteria_keys,snap_criteria_monitorable_rows,snap_criteria_partial_rows,snap_criteria_not_monitorable_rows,snap_camadas_com_evidencia,snap_snapshot_status,snap_document_rows,snap_document_local_ready,snap_document_missing_local,snap_document_classes,snap_document_latest_date,snap_cedentes_top,snap_tranche_volume_brl,snap_valid_volume_2024_2026_brl,ime_competencia,ime_tp_registro,ime_pl,ime_is_fic_fidc,ime_admin_nome,ime_admin_cnpj,ime_condominio,ime_exclusivo,ime_ativo,ime_carteira_dc,ime_dc_inadimplentes,ime_dc_inadimplentes_ajustado,ime_dc_a_vencer_com_parcela_inad,ime_is_np,ime_segmento_principal,ime_segmento_principal_valor,ime_segmento_reportado_total,ime_segmento_financeiro_principal,ime_segmento_financeiro_valor,ime_captacoes,ime_resgates,ime_amortizacoes,ime_cotistas,ime_vl_cotas_total,ime_vl_cotas_subordinadas,ime_subordinacao_pct,ime_subordinacao_pp,ime_vl_recompras,ime_vl_substituicoes,ime_x4_linhas_descartadas_veiculo,ime_x4_valor_descartado_veiculo,ime_captacao_liquida,ime_inad_pct,ime_inad_pct_ajustada,ime_share_dc_no_ativo,ime_custodiante_nome,ime_custodiante_cnpj,ime_gestor_nome,ime_gestor_cnpj,ime_tab4_source_rows,ime_tab4_duplicate_rows_dropped,ime_tab4_duplicate_detected,ime_tab4_type_conflict,ime_tab4_pl_conflict,ime_tab4_selection_rule,ime_tab4_source_types,ime_tab4_pl_values,ime_reports_tab_i,ime_reports_carteira_dc,ime_reports_dc_inadimplentes,ime_reports_dc_a_vencer_com_parcela_inad,ime_report_flag_source,ime_inad_ate_30d,ime_inad_31_60d,ime_inad_61_90d,ime_inad_91_120d,ime_inad_121_150d,ime_inad_151_180d,ime_inad_181_360d,ime_inad_361_720d,ime_inad_721_1080d,ime_inad_maior_1080d,ime_reports_inad_ate_30d,ime_reports_inad_31_60d,ime_reports_inad_61_90d,ime_reports_inad_91_120d,ime_reports_inad_121_150d,ime_reports_inad_151_180d,ime_reports_inad_181_360d,ime_reports_inad_361_720d,ime_reports_inad_721_1080d,ime_reports_inad_maior_1080d,ime_reports_aging,ime_inad_acima_360d,ime_reports_inad_acima_360d,ime_reports_table_ii,ime_table_ii_industrial_brl,ime_table_ii_imobiliario_brl,ime_table_ii_comercial_brl,ime_table_ii_servicos_brl,ime_table_ii_agronegocio_brl,ime_table_ii_financeiro_brl,ime_table_ii_cartao_credito_brl,ime_table_ii_factoring_brl,ime_table_ii_setor_publico_brl,ime_table_ii_acoes_judiciais_brl,ime_table_ii_marcas_patentes_brl,tax_tipo_analitico,tax_foco_analitico,tax_tabela_ii_analitica,tax_taxonomia_funcional_n1,tax_taxonomia_funcional_n2,tax_confianca,tax_cedente_originador_expresso,tax_documento_id,tax_documento_data,tax_pagina_clausula,tax_status,dim_admin,dim_ano_primeira_oferta,dim_camadas_evidencia,dim_cedente_sacado,dim_chunk_docs,dim_classe_documento,dim_condominio,dim_criterio,dim_custodiante,dim_documento_local,dim_emissao_2025_2026,dim_faixa_sub_minima,dim_fic_fidc,dim_gestor,dim_indexador,dim_periodo_prioritario,dim_safra_emissao,dim_segmento,dim_segmento_cedente,dim_segmento_estrategia,dim_setor_cedente,dim_sinal_cedente_sacado,dim_snapshot_status,dim_status_curadoria,dim_subsegmento_estrategia,dim_tem_sub_minima,dim_tipo_cota,dim_tipo_participante
1,42.462.306/0001-00,42462306000100,IS GREEN SOLFÁCIL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,IS GREEN SOLFÁCIL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,IS GREEN SOLFÁCIL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,,,,,,,,,,,,4.5,"4,50%",revisto — mínimo júnior localizado,"Cotas subordinadas júnior / PL, mínimo de 4,5%.",FundosNet/B3; documento 896879; referência 2025-05-05; p. 12,896879,2025-05-05,12,103,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=896879&cvm=true,Leitura integral automatizada do regulamento; fórmula e página revisadas.,2021-05-20,MAI/21,FundosNet/B3; documento 217316; Atos de Deliberação do Administrador; Instrumento Particular de Constituição/Encerramento do Fundo,,,,,,,,,,,False,0,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=42462306000100,IMG_8685.JPG,IS GREEN SOLFACIL II FIDC,localizado,raiz exata + nome compatível,,2026-05,Financeiro,Não classificado,Sem classificação,,BANCO GENIAL S.A.,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,BANCO GENIAL S.A.,FECHADO,N,False,,,,,,0,0,,0,0,0,1,basico,0,0,0,,,,0.0,0.0,2026-06,Classe,96077249.15,False,BANCO GENIAL S.A.,45246410000155.0,FECHADO,N,111340307.72,107125885.7,4435352.04,4435352.04,0.0,False,Financeiro,107125885.7,107125885.7,Financeiro: credito pessoal,107125885.7,0.0,0.0,0.0,30.0,96077249.32026216,23771476.01026215,0.2474204473841954,24.74204473841954,0.0,0.0,0.0,0.0,0.0,0.0414031773088061,0.0414031773088061,0.962148281190326,BANCO GENIAL S.A.,45246410000155.0,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,9452272000105.0,1.0,0.0,False,False,False,registro_unico,Classe,96077249.15,True,True,True,True,campo_bruto_CVM,509517.6,821574.04,660714.98,851243.07,174461.23,392666.06,1004511.66,20663.4,0.0,0.0,True,True,True,True,True,True,True,True,True,True,True,20663.4,True,True,0.0,0.0,0.0,0.0,0.0,107125885.7,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,BANCO GENIAL S.A.,,1 camada,,,,FECHADO,,BANCO GENIAL S.A.,sem documento local,sem emissão 2025-2026,sem sub mínima,FIDC direto,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,,,,Financeiro,,Não classificado,,sem sinal cedente/sacado,basico,,Sem classificação,sem sub mínima,,
2,54.810.968/0001-02,54810968000102,ANGÁ FGTS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,ANGÁ FGTS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,ANGÁ FGTS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,,,,,,,,,,,5.0,"5,0%",revisto — mínimo júnior localizado,"Índice de Subordinação Mezanino: cotas júnior / PL, mínimo de 5,0%.",FundosNet/B3; documento 937760; referência 2025-04-22; p. 16,937760,2025-04-22,16,101,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=937760&cvm=true,Leitura integral automatizada do regulamento; fórmula e página revisadas.,2024-05-21,MAI/24,FundosNet/B3; documento 666840; Oferta Pública de Distribuição de Cotas; Anúncio de Início,2.0,"5% | 5,00%",5.0,5.0,monitoravel | feature_documental,937760,10% | 90% | 5%,5.0,5.0,5.0,True,1,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=54810968000102,IMG_8685.JPG,ANGA FGTS III FUNDO DE INVESTIMENTO EM DIREITOS CR,localizado,raiz exata + nome compatível,,2026-05,Financeiro,Crédito PF,FGTS,ANGÁ FGTS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,BANCO DAYCOVAL S.A.,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,BANCO DAYCOVAL S.A.,FECHADO,N,False,SEM_REMUNERACAO | OUTRO,Nao identificado | Subordinada,2024FY,2024.0,2025-04-22,1,16,minimum_cash_ratio | pdd_coverage_min | permitted_hedges | subordination_ratio_min | feature_asset_class_confirmed | feature_cash_or_liquidity_reserve | feature_concentration_limits | feature_default_or_performance_triggers,2,3,0,5,completo,21,21,0,emissao | extracao_json | regulamento,2024-05-22,61.186.680/0001-74,1520002000.0,1520000000.0,2026-06,Classe,965301307.96,False,BANCO DAYCOVAL S.A.,62232889000190.0,FECHADO,N,966101317.01,948587459.78,0.0,0.0,201378.78,False,Financeiro,948761391.87,948761391.87,Financeiro: outros,948761391.87,0.0,0.0,24.11,7.0,965301307.9575,155793966.36,0.1613941316309282,16.13941316309282,0.0,0.0,0.0,0.0,-24.11,0.0,0.0,0.9818716143724926,BANCO DAYCOVAL S.A.,62232889000190.0,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,9452272000105.0,1.0,0.0,False,False,False,registro_unico,Classe,965301307.96,True,True,True,True,campo_bruto_CVM,6080.81,1857.54,2433.92,0.0,3338.67,4971.21,12445.39,14857.15,608.05,0.0,True,True,True,True,True,True,True,True,True,True,True,15465.2,True,True,0.0,0.0,0.0,0.0,0.0,948761391.87,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,BANCO DAYCOVAL S.A.,2024,5 camadas,61.186.680/0001-74,doc-0024,emissao | extracao_json | regulamento,FECHADO,feature_asset_class_confirmed | feature_cash_or_liquidity_reserve | feature_concentration_limits | feature_default_or_performance_triggers | minimum_cash_ratio | pdd_coverage_min | permitted_hedges | subordination_ratio_min,BANCO DAYCOVAL S.A.,com documento local,sem emissão 2025-2026,<10%,FIDC direto,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,OUTRO | SEM_REMUNERACAO,histórico,2024FY,Financeiro,FGTS,Crédito PF,Crédito PF,com sinal cedente/sacado,completo,pendente,FGTS,com sub mínima,Nao identificado | Subordinada,cedente/originador | consultora | sacado/devedor
3,53.270.983/0001-42,53270983000142,ANGÁ FGTS +AG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,ANGÁ FGTS +AG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,ANGÁ FGTS +AG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,,,,,,,,,,,,8.0,"8,0%",revisto — mínimo júnior localizado,"Índice de Subordinação Mezanino: cotas júnior / PL, mínimo de 8,0%.",FundosNet/B3; documento 881263; referência 2025-04-03; p. 14,881263,2025-04-03,14,90,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=881263&cvm=true,Leitura integral automatizada do regulamento; fórmula e página revisadas.,2024-09-03,SET/24,FundosNet/B3; documento 732153; Oferta Pública de Distribuição de Cotas; Anúncio de Encerramento,,,,,,,,,,,False,0,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=53270983000142,IMG_8685.JPG,ANGA FGTS MAIS AG FIDC RESPONSABILIDADE LIMITADA,localizado,raiz exata + nome compatível,,2026-05,Financeiro,Não classificado,Sem classificação,,BANCO DAYCOVAL S.A.,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,BANCO DAYCOVAL S.A.,FECHADO,N,False,,,2024FY,2024.0,,0,0,,0,0,0,2,parcial,0,0,0,,,,0.0,125000000.0,2026-06,Classe,71093264.7,False,BANCO DAYCOVAL S.A.,62232889000190.0,FECHADO,N,71263971.07,70306496.79,120.74,120.74,35147.46,False,Financeiro,70336541.56,70336541.56,Financeiro: outros,70336541.56,0.0,0.0,58.68323333,6.0,71093264.69995001,14367405.36995,0.2020923561548032,20.20923561548032,0.0,0.0,0.0,0.0,-58.68323333,1.7173377356667465e-06,1.7173377356667465e-06,0.9865643990136403,BANCO DAYCOVAL S.A.,62232889000190.0,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,9452272000105.0,1.0,0.0,False,False,False,registro_unico,Classe,71093264.7,True,True,True,True,campo_bruto_CVM,374.45,1034.4,2301.52,0.0,495.23,776.74,5719.47,2226.39,0.0,0.0,True,True,True,True,True,True,True,True,True,True,True,2226.39,True,True,0.0,0.0,0.0,0.0,0.0,70336541.56,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,BANCO DAYCOVAL S.A.,2024,2 camadas,,,,FECHADO,,BANCO DAYCOVAL S.A.,sem documento local,sem emissão 2025-2026,sem sub mínima,FIDC direto,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,,,2024FY,Financeiro,,Não classificado,,sem sinal cedente/sacado,parcial,,Sem classificação,sem sub mínima,,
4,52.968.533/0001-65,52968533000165,MCPO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,MCPO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,MCPO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,,,,,,,,,,,,N/D,revisto — mínimo júnior não isolado,"N/D — o regulamento foi lido integralmente; não foi isolado mínimo específico de cotas subordinadas júnior sobre o PL. A evidência mais próxima usa cotas subordinadas em conjunto, outro denominador, condição de emissão ou não contém percentual comparável.",FundosNet/B3; documento 1049185; referência 2025-10-14; p. 72,1049185,2025-10-14,72,188,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=1049185&cvm=true,Leitura integral automatizada e revisão das cláusulas candidatas; percentual mantido como N/D para evitar equivalência indevida.,2024-06-05,JUN/24,FundosNet/B3; documento 674475; Oferta Pública de Distribuição de Cotas; Anúncio de Encerramento,,,,,,,,,,,False,0,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=52968533000165,IMG_8685.JPG,MCPO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIO,localizado,raiz exata + nome compatível,,2026-05,Agronegocio,Não classificado,Sem classificação,,OLIVEIRA TRUST DTVM S.A.,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,OLIVEIRA TRUST DTVM S.A.,FECHADO,N,False,,,,,,0,0,,0,0,0,1,basico,0,0,0,,,,0.0,0.0,2026-06,Classe,113318733.22,False,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,FECHADO,N,113457051.17,96556579.53,69985324.86,69985324.86,0.0,False,Agronegocio,236351453.96,236351453.96,,0.0,0.0,0.0,0.0,6.0,113318733.2248122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7248115581627004,0.7248115581627004,0.8510407994415707,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,9452272000105.0,1.0,0.0,False,False,False,registro_unico,Classe,113318733.22,True,True,True,True,campo_bruto_CVM,708545.87,3511182.73,492238.12,37699807.59,103079.3,47223.35,3546113.33,23877134.57,0.0,0.0,True,True,True,True,True,True,True,True,True,True,True,23877134.57,True,True,0.0,0.0,0.0,0.0,236351453.96,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,OLIVEIRA TRUST DTVM S.A.,,1 camada,,,,FECHADO,,OLIVEIRA TRUST DTVM S.A.,sem documento local,sem emissão 2025-2026,sem sub mínima,FIDC direto,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,,,,Agronegocio,,Não classificado,,sem sinal cedente/sacado,basico,,Sem classificação,sem sub mínima,,
5,52.100.879/0001-47,52100879000147,SOTREQ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,SOTREQ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,SOTREQ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,,,,,,,,,,,,,N/D,revisto — mínimo júnior não isolado,"N/D — o regulamento foi lido integralmente; não foi isolado mínimo específico de cotas subordinadas júnior sobre o PL. A evidência mais próxima usa cotas subordinadas em conjunto, outro denominador, condição de emissão ou não contém percentual comparável.",FundosNet/B3; documento 1117315; referência 2026-02-06; p. 49,1117315,2026-02-06,49,244,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=1117315&cvm=true,Leitura integral automatizada e revisão das cláusulas candidatas; percentual mantido como N/D para evitar equivalência indevida.,2023-09-28,SET/23,FundosNet/B3; documento 529559; Oferta Pública de Distribuição de Cotas; Anúncio de Início,,,,,,,,,,,False,0,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=52100879000147,IMG_8685.JPG,SOTREQ FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,localizado,raiz exata + nome compatível,,2026-05,Agronegocio,Não classificado,Sem classificação,,OLIVEIRA TRUST DTVM S.A.,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,OLIVEIRA TRUST DTVM S.A.,FECHADO,N,False,,,,,,0,0,,0,0,0,1,basico,0,0,0,,,,0.0,0.0,2026-06,Classe,205217344.77,False,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,FECHADO,N,205253832.95,101577391.46,31152669.88,31152669.88,0.0,False,Agronegocio,107735466.99,107735466.99,,0.0,0.0,0.0,0.0,3.0,205217344.77034083,48419776.33984083,0.2359438788861999,23.594387888619988,0.0,0.0,0.0,0.0,0.0,0.3066890125079414,0.3066890125079414,0.4948866971207516,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,9452272000105.0,1.0,0.0,False,False,False,registro_unico,Classe,205217344.77,True,True,True,True,campo_bruto_CVM,25189410.49,1313297.65,621276.06,424346.01,354846.27,283063.75,1198527.43,1633310.56,134591.66,0.0,True,True,True,True,True,True,True,True,True,True,True,1767902.22,True,True,0.0,0.0,0.0,0.0,107735466.99,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,OLIVEIRA TRUST DTVM S.A.,,1 camada,,,,FECHADO,,OLIVEIRA TRUST DTVM S.A.,sem documento local,sem emissão 2025-2026,sem sub mínima,FIDC direto,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,,,,Agronegocio,,Não classificado,,sem sinal cedente/sacado,basico,,Sem classificação,sem sub mínima,,
6,53.662.209/0001-87,53662209000187,PNEUCASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA - RESP LTDA,PNEUCASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA - RESP LTDA,PNEUCASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA - RESP LTDA,,,,,,,,,,,,,N/D,revisto — mínimo júnior não isolado,"N/D — o regulamento foi lido integralmente; não foi isolado mínimo específico de cotas subordinadas júnior sobre o PL. A evidência mais próxima usa cotas subordinadas em conjunto, outro denominador, condição de emissão ou não contém percentual comparável.",FundosNet/B3; documento 1239751; referência 2026-06-30; p. 49,1239751,2026-06-30,49,84,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=1239751&cvm=true,Leitura integral automatizada e revisão das cláusulas candidatas; percentual mantido como N/D para evitar equivalência indevida.,2025-06-13,JUN/25,FundosNet/B3; documento 924981; Oferta Pública de Distribuição de Cotas; Anúncio de Encerramento,1.0,"INDICE DE SUBORDINACAO SENIOR, O INDICE DE SUBORDINACAO MEZANINO A E O O INDICE DE SUBORDINACAO MEZANINO B EM CONJUNTO CONFORME CLAUSULA 13 DO REGULAMENTO E CLAUS",,,feature_documental,,,,,,False,0,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=53662209000187,IMG_8685.JPG,PNEUCASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,localizado,raiz exata + nome compatível,,2026-05,Comercial,Crédito PJ,Risco sacado/fornecedores,PNEUCASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA - RESP LTDA,OLIVEIRA TRUST DTVM S.A.,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,OLIVEIRA TRUST DTVM S.A.,FECHADO,N,False,,,2024FY,2024.0,2025-05-21,1,7,feature_asset_class_confirmed | feature_cash_or_liquidity_reserve | feature_default_or_performance_triggers | feature_eligibility_criteria | feature_mezzanine_layer | feature_rating_required | feature_subordination_minimum,0,0,0,5,completo,2,2,0,regulamento,2025-05-21,15.426.874/0001-82,0.0,252000000.0,2026-06,Classe,270289137.35,False,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,FECHADO,N,270559786.45,247118610.53,33038399.9,33038399.9,0.0,False,Comercial,284931783.04,284931783.04,,0.0,0.0,0.0,0.0,7.0,265375590.1752325,94048170.58378404,0.3543964632228693,35.439646322286926,0.0,0.0,0.0,0.0,0.0,0.133694503336442,0.133694503336442,0.9133604582278456,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,9452272000105.0,1.0,0.0,False,False,False,registro_unico,Classe,270289137.35,True,True,True,True,campo_bruto_CVM,13592410.15,4209182.95,4217810.88,2323856.73,1100795.28,1155926.78,4315764.48,2117785.08,4867.57,0.0,True,True,True,True,True,True,True,True,True,True,True,2122652.65,True,True,0.0,0.0,284931783.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,OLIVEIRA TRUST DTVM S.A.,2024,5 camadas,15.426.874/0001-82,doc-0006 | doc-0023,regulamento,FECHADO,feature_asset_class_confirmed | feature_cash_or_liquidity_reserve | feature_default_or_performance_triggers | feature_eligibility_criteria | feature_mezzanine_layer | feature_rating_required | feature_subordination_minimum,OLIVEIRA TRUST DTVM S.A.,com documento local,sem emissão 2025-2026,sem sub mínima,FIDC direto,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,,histórico,2024FY,Comercial,Risco sacado/fornecedores,Crédito PJ,Crédito PJ,sem sinal cedente/sacado,completo,pendente,Risco sacado/fornecedores,sem sub mínima,,cedente/originador | sacado/devedor
7,53.577.135/0001-80,53577135000180,ANGÁ FGTS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,ANGÁ FGTS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,ANGÁ FGTS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,,,,,,,,,,,,15.0,"15,0%",revisto — mínimo júnior localizado,"Índice de Subordinação Mezanino: cotas júnior / PL, mínimo de 15,0%.",FundosNet/B3; documento 1224059; referência 2026-06-18; p. 17,1224059,2026-06-18,17,95,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=1224059&cvm=true,Leitura integral automatizada do regulamento; fórmula e página revisadas.,2025-03-12,MAR/25,FundosNet/B3; documento 856958; Oferta Pública de Distribuição de Cotas; Anúncio de Encerramento,,,,,,,,,,,False,0,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=53577135000180,IMG_8685.JPG,ANGA FGTS II FUNDO DE INVESTIMENTO EM DIREITOS CR,localizado,raiz exata + nome compatível,,2026-05,Financeiro,Não classificado,Sem classificação,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,LASTRO RDV DTVM LTDA,FECHADO,N,False,,,2024FY,2024.0,,0,0,,0,0,0,2,parcial,0,0,0,,,,0.0,470000000.0,2026-06,Classe,249730019.95,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,FECHADO,N,250089413.25,247259405.24,6948.17,6948.17,273732.6,False,Financeiro,247510697.8,247510697.8,Financeiro: credito pessoal,247510697.8,0.0,0.0,51.99577338,7.0,249730019.9486195,54940291.73240251,0.2199987480227893,21.999874802278928,0.0,0.0,0.0,0.0,-51.99577338,2.8100730863021465e-05,2.8100730863021465e-05,0.9886840151559276,LASTRO RDV DTVM LTDA,71590442000183.0,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,9452272000105.0,1.0,0.0,False,False,False,registro_unico,Classe,249730019.95,True,True,True,True,campo_bruto_CVM,7040.04,6555.6,6082.51,1220.04,8406.04,4506.17,32910.05,59379.93,3632.45,0.0,True,True,True,True,True,True,True,True,True,True,True,63012.38,True,True,0.0,0.0,0.0,0.0,0.0,247510697.8,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,2024,2 camadas,,,,FECHADO,,LASTRO RDV DTVM LTDA,sem documento local,sem emissão 2025-2026,sem sub mínima,FIDC direto,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,,,2024FY,Financeiro,,Não classificado,,sem sinal cedente/sacado,parcial,,Sem classificação,sem sub mínima,,
