grupo,fundo,nome_curto,cnpj,competencia,indicador,valor,unidade,observacao,cache_folder
Mercado Credito Soma,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO,33.254.370/0001-04,03/2026,PL (R$),2682976667.8,R$ bruto,Visão Executiva canônica; cache IME local 0551973487c5455ab93d94658d9147d88789b77d92655f3d1f36a60e212b71ab,.cache/fundonet-ime/0551973487c5455ab93d94658d9147d88789b77d92655f3d1f36a60e212b71ab
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,Vencidos > 90 d (R$ MM),362.67744309000005,R$ MM,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,Vencidos <= 90 d (R$ MM),262.79959256999996,R$ MM,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,Dir Cred / PL,1.5989500510488224,ratio,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,Dir Cred (R$ MM),2702.04827771,R$ MM,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,PL (R$ MM),1689.88910938,R$ MM,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,PL (R$),1689889109.38,R$ bruto,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
Mercado Credito Soma,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO I BRASIL,37.511.828/0001-14,03/2026,Rentabilidade MZ % a.m.,1.47,%,Visão Executiva canônica; cache IME local 03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d,.cache/fundonet-ime/03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d
Mercado Credito Soma,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO I BRASIL,37.511.828/0001-14,03/2026,Cotas MZ / PL %,13.557211763865274,%,Visão Executiva canônica; cache IME local 03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d,.cache/fundonet-ime/03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d
Mercado Credito Soma,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO I BRASIL,37.511.828/0001-14,03/2026,Rentabilidade Sub % a.m.,4.61,%,Visão Executiva canônica; cache IME local 03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d,.cache/fundonet-ime/03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,Vencidos Total (R$ MM),625.47703566,R$ MM,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
Mercado Credito Soma,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO I BRASIL,37.511.828/0001-14,03/2026,Rentabilidade SR % a.m.,0.57,%,Visão Executiva canônica; cache IME local 03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d,.cache/fundonet-ime/03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d
Mercado Credito Soma,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO I BRASIL,37.511.828/0001-14,03/2026,Cotas SR / PL %,68.68367229092154,%,Visão Executiva canônica; cache IME local 03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d,.cache/fundonet-ime/03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d
Mercado Credito Soma,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO I BRASIL,37.511.828/0001-14,03/2026,Recompras / PL,0.0,ratio,Visão Executiva canônica; cache IME local 03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d,.cache/fundonet-ime/03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d
Mercado Credito Soma,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO I BRASIL,37.511.828/0001-14,03/2026,Recompras / Crédito,0.0,ratio,Visão Executiva canônica; cache IME local 03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d,.cache/fundonet-ime/03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d
Mercado Credito Soma,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO I BRASIL,37.511.828/0001-14,03/2026,Recompras (R$ MM),0.0,R$ MM,Visão Executiva canônica; cache IME local 03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d,.cache/fundonet-ime/03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d
Mercado Credito Soma,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO I BRASIL,37.511.828/0001-14,03/2026,PDD / Venc Total,1.2343506882068565,ratio,Visão Executiva canônica; cache IME local 03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d,.cache/fundonet-ime/03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d
Mercado Credito Soma,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO I BRASIL,37.511.828/0001-14,03/2026,PDD / Venc > 90 d,1.7127393882038675,ratio,Visão Executiva canônica; cache IME local 03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d,.cache/fundonet-ime/03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d
Mercado Credito Soma,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO I BRASIL,37.511.828/0001-14,03/2026,PDD / Crédito,0.4949549309460345,ratio,Visão Executiva canônica; cache IME local 03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d,.cache/fundonet-ime/03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d
Mercado Credito Soma,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO I BRASIL,37.511.828/0001-14,03/2026,PDD (R$ MM),699.00693912,R$ MM,Visão Executiva canônica; cache IME local 03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d,.cache/fundonet-ime/03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d
Mercado Credito Soma,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO I BRASIL,37.511.828/0001-14,03/2026,Vencidos Over 360 d / Crédito,0.0,ratio,Visão Executiva canônica; cache IME local 03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d,.cache/fundonet-ime/03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d
Mercado Credito Soma,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO I BRASIL,37.511.828/0001-14,03/2026,Cotas Sub / PL %,17.759116143856737,%,Visão Executiva canônica; cache IME local 03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d,.cache/fundonet-ime/03ce1fed87ad190a5220d77dba4c4ecc07b2b718a83be5f8a29964ec4cedd72d
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,Vencidos <= 90 d / Crédito,0.09725939937413848,ratio,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,Vencidos > 90 d / Crédito,0.1342231543684227,ratio,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,Vencidos Total / Crédito,0.2314825537425612,ratio,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,Rentabilidade Sub % a.m.,-32.92,%,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,Rentabilidade SR % a.m.,0.24,%,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,Cotas Sub / PL %,9.666965467268748,%,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,Cotas SR / PL %,71.49261396943697,%,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,Recompras / PL,0.0,ratio,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,Recompras / Crédito,0.0,ratio,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,Recompras (R$ MM),0.0,R$ MM,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,PDD / Venc Total,1.7530944512982125,ratio,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,PDD / Venc > 90 d,3.0234036925144356,ratio,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,PDD / Crédito,0.4058107805384243,ratio,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,PDD (R$ MM),1096.52032063,R$ MM,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,Vencidos Over 360 d / Crédito,0.0,ratio,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,Vencidos Over 360 d (R$ MM),0.0,R$ MM,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
Mercado Credito Soma,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,MERCADO CRÉDITO II BRASIL,41.970.012/0001-26,03/2026,Vencidos Over 180 d / Crédito,0.07571181773383415,ratio,Visão Executiva canônica; cache IME local a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc,.cache/fundonet-ime/a170845abbad707e34a2b824955f766d5ae8d23e814372d06d51280efa1f85dc
