Fundo,CNPJ,Data,Classe/Série,Tipo,Qtd cotas,Preço/VNU,Volume identificado (R$ mm),Remuneração-alvo,Amortização/vencimento,Fonte
3RD,40.975.325/0001-04,03/06/2025,classe sênior com as características no anexo I,Sênior,—,—,—,—,—,917067_assembleia_assembleia_917067_2025-06-03.pdf · ID 917067 · 03/06/2025 16:00
