grupo,cnpj,fundo,documentos_inventariados,pdfs_locais_analisaveis,documentos_sem_pdf_local,paginas_pdf_locais,quebra_por_categoria
Tambasa,50.327.909/0001-27,TAMBASA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,18,9,9,276,outro: 9; regulamento: 6; assembleia: 2; emissao: 1
